version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,EC,090,B,9.0,5.0,3.865672,18.0,0.057697,0.47377,0.3,3.0,2.0,1.622951,70.0,3.0,23.333333,2.101703675,0.516414992,0.030638702,-0.184351733,-2.149537565,-0.264363402,-0.43013214,0.491270684,1.738520305,-1.978744378,4.075690218,19.608052568,-0.385707554
kimi-version,EC,090,C,9.0,4.0,4.175,17.0,0.052187,0.501449,0.337349,5.0,0.0,1.836066,83.0,3.0,27.666667,2.101703675,-0.351801202,0.32099121,-0.286485657,-2.26788379,-0.035735866,-0.072234694,1.251987134,-0.632943758,-1.921567795,5.323052845,19.608052568,0.03125281
kimi-version,EC,091,A,13.0,6.0,3.757576,24.0,0.056933,0.437273,0.405797,3.0,1.0,1.28,69.0,3.0,23.0,3.918764735,1.384631187,-0.070826231,0.428451812,-2.165947096,-0.565827298,0.583669464,0.491270684,0.552788273,-2.070754636,3.979739247,19.608052568,-0.417781391
kimi-version,EC,091,B,11.0,5.0,4.289474,28.0,0.05644,0.406154,0.379747,4.0,3.0,1.453333,79.0,3.0,26.333333,3.010234205,0.516414992,0.428442889,0.836987508,-2.176535969,-0.822869109,0.334044883,0.871628909,2.924252336,-2.024251158,4.93924896,19.608052568,-0.097042731
kimi-version,EC,091,C,12.0,7.0,4.926829,34.0,0.060083,0.408088,0.4,2.0,2.0,1.52,85.0,3.0,28.333333,3.46449947,2.252847381,1.026699828,1.449791053,-2.098289998,-0.806894339,0.52811961,0.110912458,1.738520305,-2.006365082,5.514954788,19.608052568,0.095400484
kimi-version,EC,092,A,16.0,6.0,4.097561,37.0,0.04997,0.540909,0.294118,11.0,2.0,2.188679,85.0,3.0,28.333333,5.28156053,1.384631187,0.248302647,1.756192825,-2.3155015,0.290202303,-0.486496508,3.534136485,1.738520305,-1.826965322,5.514954788,19.608052568,0.095400484
kimi-version,EC,092,B,12.0,6.0,5.142857,32.0,0.081633,0.556481,0.3125,14.0,2.0,1.735849,64.0,1.0,64.0,3.46449947,1.384631187,1.229475754,1.245523204,-1.635429535,0.418826458,-0.310350671,4.675211161,1.738520305,-1.948454995,3.49998439,-0.098532927,3.527304522
kimi-version,EC,092,C,9.0,6.0,4.912281,36.0,0.08618,0.589362,0.344828,9.0,1.0,1.490566,58.0,1.0,58.0,2.101703675,1.384631187,1.013044264,1.654058901,-1.537767051,0.690422325,-0.000567045,2.773420035,0.552788273,-2.014261924,2.924278563,-0.098532927,2.949974877
kimi-version,EC,093,A,9.0,6.0,4.6,39.0,0.061333,0.522951,0.428571,0.0,1.0,1.741935,77.0,2.0,38.5,2.101703675,1.384631187,0.719919906,1.960460673,-2.071441943,0.141869874,0.801901718,-0.649803992,0.552788273,-1.946822183,4.747347017,9.75475982,1.073653528
kimi-version,EC,093,B,7.0,5.0,4.144578,23.0,0.049935,0.49403,0.435294,0.0,3.0,1.854839,85.0,2.0,42.5,1.193173145,0.516414992,0.292435424,0.326317888,-2.316253245,-0.097016537,0.866324983,-0.649803992,2.924252336,-1.916531191,5.514954788,9.75475982,1.458539958
kimi-version,EC,093,C,8.0,6.0,3.9,20.0,0.04875,0.470769,0.487805,0.0,3.0,1.83871,82.0,2.0,41.0,1.64743841,1.384631187,0.062860877,0.019916115,-2.341705201,-0.289151553,1.369512559,-0.649803992,2.924252336,-1.920858437,5.227101874,9.75475982,1.314207547
kimi-version,EC,094,A,20.0,7.0,5.201923,54.0,0.050018,0.440556,0.301887,11.0,1.0,1.776471,106.0,2.0,53.0,7.09862159,2.252847381,1.284918395,3.492469535,-2.314470534,-0.538709837,-0.41204993,3.534136485,0.552788273,-1.937556527,7.529925186,9.75475982,2.468866838
kimi-version,EC,094,B,15.0,8.0,5.173469,51.0,0.052791,0.410714,0.36,7.0,3.0,1.635294,100.0,2.0,50.0,4.827295265,3.121063576,1.258209884,3.186067762,-2.25491081,-0.785203674,0.14481891,2.012703584,2.924252336,-1.975432877,6.954219358,9.75475982,2.180202015
kimi-version,EC,094,C,15.0,7.0,5.204545,41.0,0.059143,0.537838,0.388889,7.0,2.0,1.494118,90.0,2.0,45.0,4.827295265,2.252847381,1.28737955,2.164728521,-2.118479735,0.264835954,0.421648258,2.012703584,1.738520305,-2.013308959,5.994709645,9.75475982,1.699093977
kimi-version,EC,095,A,14.0,5.0,4.947826,31.0,0.043025,0.443367,0.386555,0.0,3.0,1.428571,119.0,4.0,29.75,4.37303,0.516414992,1.046408783,1.14338928,-2.464669292,-0.515491079,0.399282662,-0.649803992,2.924252336,-2.030894551,8.777287813,29.461345316,0.231714461
kimi-version,EC,095,B,16.0,5.0,4.203252,34.0,0.034173,0.421905,0.375,1.0,4.0,1.466667,128.0,5.0,25.6,5.28156053,0.516414992,0.347510112,1.449791053,-2.654796476,-0.69276642,0.288556673,-0.269445767,4.109984367,-2.020673782,9.640846554,39.314638064,-0.167605211
kimi-version,EC,095,C,13.0,5.0,3.982456,34.0,0.034934,0.468229,0.432203,0.0,5.0,1.447619,118.0,4.0,29.5,3.918764735,0.516414992,0.140258676,1.449791053,-2.63845138,-0.310131861,0.836705421,-0.649803992,5.295716399,-2.025784166,8.681336841,29.461345316,0.207659059
kimi-version,EC,096,A,9.0,6.0,4.014493,20.0,0.058181,0.509322,0.388889,0.0,1.0,1.144578,72.0,3.0,24.0,2.101703675,1.384631187,0.17033039,0.019916115,-2.139141998,0.029294829,0.421648258,-0.649803992,0.552788273,-2.107086978,4.267592161,19.608052568,-0.321559783
kimi-version,EC,096,B,8.0,5.0,4.589041,24.0,0.062864,0.500781,0.421053,0.0,1.0,1.289157,76.0,3.0,25.333333,1.64743841,0.516414992,0.709633178,0.428451812,-2.038558446,-0.041253522,0.729860351,-0.649803992,0.552788273,-2.068297906,4.651396046,19.608052568,-0.193264338
kimi-version,EC,096,C,11.0,5.0,3.708333,22.0,0.051505,0.506349,0.44,0.0,1.0,1.156627,75.0,3.0,25.0,3.010234205,0.516414992,-0.117048456,0.224183963,-2.282532089,0.004737956,0.91142031,-0.649803992,0.552788273,-2.103854354,4.555445075,19.608052568,-0.225338176
kimi-version,EC,097,A,11.0,5.0,4.421875,19.0,0.069092,0.590741,0.378788,4.0,2.0,1.575758,66.0,2.0,33.0,3.010234205,0.516414992,0.55272185,-0.082217809,-1.904790698,0.701812815,0.324855249,0.871628909,1.738520305,-1.991405779,3.691886333,9.75475982,0.544434686
kimi-version,EC,097,B,11.0,4.0,4.055556,15.0,0.075103,0.618085,0.392857,4.0,2.0,1.348485,56.0,2.0,28.0,3.010234205,-0.351801202,0.208874412,-0.490753505,-1.775683773,0.927673263,0.459671688,0.871628909,1.738520305,-2.052380808,2.73237662,9.75475982,0.063326647
kimi-version,EC,097,C,11.0,6.0,3.983871,30.0,0.064256,0.519091,0.390625,2.0,2.0,1.515152,64.0,2.0,32.0,3.010234205,1.384631187,0.141586874,1.041255356,-2.008660452,0.109986414,0.438283509,0.110912458,1.738520305,-2.007665751,3.49998439,9.75475982,0.448213078
kimi-version,EC,098,A,13.0,6.0,4.283582,36.0,0.063934,0.503448,0.3,4.0,1.0,1.415385,70.0,3.0,23.333333,3.918764735,1.384631187,0.422912329,1.654058901,-2.015576511,-0.019224198,-0.43013214,0.871628909,0.552788273,-2.03443222,4.075690218,19.608052568,-0.385707554
kimi-version,EC,098,B,11.0,4.0,4.325301,37.0,0.052112,0.464865,0.290698,4.0,1.0,1.707692,86.0,3.0,28.666667,3.010234205,-0.351801202,0.462072109,1.756192825,-2.269494673,-0.337918379,-0.519268718,0.871628909,0.552788273,-1.956009231,5.610905759,19.608052568,0.127474418
kimi-version,EC,098,C,10.0,5.0,4.263889,40.0,0.059221,0.517213,0.32,3.0,1.0,1.476923,75.0,3.0,25.0,2.55596894,0.516414992,0.404427381,2.062594597,-2.116804417,0.094474202,-0.23848179,0.491270684,0.552788273,-2.017922202,4.555445075,19.608052568,-0.225338176
kimi-version,EC,099,A,17.0,7.0,3.236559,22.0,0.034802,0.456081,0.247423,5.0,5.0,1.605263,97.0,4.0,24.25,5.735825795,2.252847381,-0.559881837,0.224183963,-2.641286535,-0.4104739,-0.933952163,1.251987134,5.295716399,-1.983489888,6.666366444,29.461345316,-0.297504381
kimi-version,EC,099,B,14.0,5.0,3.611111,45.0,0.040123,0.489333,0.333333,7.0,3.0,1.631579,93.0,3.0,31.0,4.37303,0.516414992,-0.208306446,2.573264218,-2.526999735,-0.135813586,-0.110718084,2.012703584,2.924252336,-1.976429573,6.282562558,19.608052568,0.35199147
kimi-version,EC,099,C,21.0,7.0,3.847619,28.0,0.036644,0.451205,0.229358,5.0,6.0,1.802632,109.0,4.0,27.25,7.552886855,2.252847381,0.01369315,0.836987508,-2.601723241,-0.450749483,-1.107060341,1.251987134,6.48144843,-1.930537797,7.8177781,29.461345316,-0.008839558
kimi-version,EC,100,A,9.0,5.0,5.327273,31.0,0.09686,0.636364,0.350877,8.0,1.0,1.377049,57.0,2.0,28.5,2.101703675,0.516414992,1.402578894,1.14338928,-1.308377272,1.07865714,0.057397603,2.39306181,0.552788273,-2.044717378,2.828327591,9.75475982,0.111437451
kimi-version,EC,100,B,9.0,5.0,5.666667,32.0,0.099415,0.603191,0.389831,9.0,1.0,1.442623,59.0,2.0,29.5,2.101703675,0.516414992,1.721153026,1.245523204,-1.253499848,0.804649363,0.43067499,2.773420035,0.552788273,-2.027124542,3.020229534,9.75475982,0.207659059
kimi-version,EC,100,C,9.0,5.0,5.584906,30.0,0.105376,0.658537,0.345455,6.0,1.0,1.327869,55.0,2.0,27.5,2.101703675,0.516414992,1.644407592,1.041255356,-1.125466845,1.261805316,0.005441193,1.632345359,0.552788273,-2.057911871,2.636425649,9.75475982,0.015215844
kimi-version,EC,101,A,5.0,5.0,3.214286,15.0,0.076531,0.524324,0.272727,0.0,0.0,1.27451,44.0,2.0,22.0,0.284642615,0.516414992,-0.580788516,-0.490753505,-1.745012555,0.153210804,-0.69147614,-0.649803992,-0.632943758,-2.072227547,1.580964964,9.75475982,-0.514002998
kimi-version,EC,101,B,6.0,4.0,4.057692,25.0,0.078033,0.556944,0.462963,0.0,0.0,1.45098,54.0,2.0,27.0,0.73890788,-0.351801202,0.21087938,0.530585736,-1.712751932,0.422650821,1.13146366,-0.649803992,-0.632943758,-2.024882444,2.540474677,9.75475982,-0.03289496
kimi-version,EC,101,C,6.0,5.0,5.911111,43.0,0.131358,0.625,0.434783,0.0,0.0,1.313725,46.0,1.0,46.0,0.73890788,0.516414992,1.950601793,2.36899637,-0.567413919,0.984790912,0.861428316,-0.649803992,-0.632943758,-2.061706562,1.772866907,-0.098532927,1.795315585
kimi-version,EC,102,A,19.0,6.0,3.703704,21.0,0.034294,0.427368,0.357143,3.0,2.0,1.648352,112.0,4.0,28.0,6.644356325,1.384631187,-0.121393494,0.122050039,-2.652197584,-0.647642238,0.117441658,0.491270684,1.738520305,-1.971929548,8.105631013,29.461345316,0.063326647
kimi-version,EC,102,B,20.0,6.0,3.839623,28.0,0.036223,0.408854,0.390909,2.0,1.0,1.626374,110.0,4.0,27.5,7.09862159,1.384631187,0.006187658,0.836987508,-2.610765666,-0.800567207,0.441004944,0.110912458,0.552788273,-1.977826022,7.913729071,29.461345316,0.015215844
kimi-version,EC,102,C,18.0,6.0,3.932039,26.0,0.038175,0.422043,0.373832,1.0,2.0,1.593407,107.0,4.0,26.75,6.19009106,1.384631187,0.092934469,0.63271966,-2.568839744,-0.691626545,0.277364292,-0.269445767,1.738520305,-1.986670732,7.625876157,29.461345316,-0.056950362
kimi-version,EC,103,A,20.0,6.0,3.490566,29.0,0.03293,0.443023,0.345455,7.0,1.0,1.865854,110.0,4.0,27.5,7.09862159,1.384631187,-0.321456704,0.939121432,-2.681494181,-0.518332506,0.005441193,2.012703584,0.552788273,-1.913575979,7.913729071,29.461345316,0.015215844
kimi-version,EC,103,B,17.0,6.0,3.197802,21.0,0.035141,0.466667,0.302083,5.0,1.0,1.597561,96.0,5.0,19.2,5.735825795,1.384631187,-0.596261318,0.122050039,-2.634005342,-0.323033924,-0.410171756,1.251987134,0.552788273,-1.985556256,6.570415472,39.314638064,-0.7834235
kimi-version,EC,103,C,19.0,5.0,3.925234,28.0,0.036684,0.421978,0.383929,6.0,1.0,1.878049,112.0,5.0,22.4,6.644356325,0.516414992,0.086546916,0.836987508,-2.600864104,-0.692163443,0.374118971,1.632345359,0.552788273,-1.910304185,8.105631013,39.314638064,-0.475514355
kimi-version,EC,104,A,13.0,6.0,3.627451,29.0,0.071126,0.439773,0.301887,3.0,2.0,1.436364,53.0,2.0,26.5,3.918764735,1.384631187,-0.192968811,0.939121432,-1.861103544,-0.545177388,-0.41204993,0.491270684,1.738520305,-2.028803768,2.444523706,9.75475982,-0.081005764
kimi-version,EC,104,B,10.0,6.0,5.203704,27.0,0.096365,0.480208,0.410714,3.0,2.0,1.509091,56.0,2.0,28.0,2.55596894,1.384631187,1.286590141,0.734853584,-1.319009101,-0.211185755,0.630786703,0.491270684,1.738520305,-2.009291855,2.73237662,9.75475982,0.063326647
kimi-version,EC,104,C,9.0,6.0,5.185185,31.0,0.096022,0.43125,0.375,3.0,3.0,1.490909,56.0,2.0,28.0,2.101703675,1.384631187,1.269207175,1.14338928,-1.326376208,-0.615577059,0.288556673,0.491270684,2.924252336,-2.014169901,2.73237662,9.75475982,0.063326647
kimi-version,EC,105,A,13.0,7.0,5.5625,62.0,0.086914,0.386842,0.276923,3.0,3.0,1.213333,65.0,1.0,65.0,3.918764735,2.252847381,1.623376072,4.309540928,-1.522001873,-0.982385528,-0.651267896,0.491270684,2.924252336,-2.088640712,3.595935362,-0.098532927,3.62352613
kimi-version,EC,105,B,12.0,7.0,5.649123,56.0,0.099107,0.407,0.37931,3.0,2.0,1.066667,58.0,1.0,58.0,3.46449947,2.252847381,1.704685249,3.696737383,-1.260115209,-0.815881179,0.329857323,0.491270684,1.738520305,-2.127989705,2.924278563,-0.098532927,2.949974877
kimi-version,EC,105,C,12.0,6.0,5.666667,55.0,0.099415,0.407,0.344828,3.0,2.0,1.066667,58.0,1.0,58.0,3.46449947,1.384631187,1.721153026,3.594603459,-1.253499848,-0.815881179,-0.000567045,0.491270684,1.738520305,-2.127989705,2.924278563,-0.098532927,2.949974877
kimi-version,EC,106,A,9.0,5.0,4.539474,32.0,0.05973,0.643519,0.358974,10.0,3.0,1.560606,78.0,2.0,39.0,2.101703675,0.516414992,0.663106828,1.245523204,-2.105871889,1.13775718,0.134987247,3.15377826,2.924252336,-1.995470906,4.843297989,9.75475982,1.121764331
kimi-version,EC,106,B,12.0,5.0,3.842105,31.0,0.050554,0.609259,0.294872,11.0,3.0,1.560606,78.0,2.0,39.0,3.46449947,0.516414992,0.008517402,1.14338928,-2.302958089,0.854770823,-0.47927129,3.534136485,2.924252336,-1.995470906,4.843297989,9.75475982,1.121764331
kimi-version,EC,106,C,10.0,9.0,4.986486,33.0,0.067385,0.607547,0.342105,9.0,3.0,1.5,76.0,2.0,38.0,2.55596894,3.98927977,1.082697215,1.347657129,-1.941454402,0.840629765,-0.026660241,2.773420035,2.924252336,-2.011730878,4.651396046,9.75475982,1.025542724
kimi-version,EC,107,A,10.0,9.0,5.417722,40.0,0.068579,0.479412,0.395062,5.0,3.0,1.493827,81.0,2.0,40.5,2.55596894,3.98927977,1.487479368,2.062594597,-1.91580914,-0.217760686,0.480801139,1.251987134,2.924252336,-2.013387031,5.131150903,9.75475982,1.266096743
kimi-version,EC,107,B,13.0,6.0,5.21978,47.0,0.05736,0.401299,0.354839,4.0,4.0,1.604938,93.0,2.0,46.5,3.918764735,1.384631187,1.301679971,2.777532066,-2.1567758,-0.862971233,0.095363537,0.871628909,4.109984367,-1.983577082,6.282562558,9.75475982,1.843426389
kimi-version,EC,107,C,14.0,8.0,5.59,50.0,0.0559,0.386207,0.352941,4.0,7.0,1.839506,102.0,2.0,51.0,4.37303,3.121063576,1.649189105,3.083933838,-2.188134328,-0.987630605,0.077175919,0.871628909,7.667180462,-1.920644879,7.1461213,9.75475982,2.276423623
kimi-version,EC,108,A,8.0,6.0,3.387097,21.0,0.054631,0.453125,0.296875,6.0,2.0,1.607143,64.0,2.0,32.0,1.64743841,1.384631187,-0.418578477,0.122050039,-2.215390473,-0.434890353,-0.460077507,1.632345359,1.738520305,-1.982985503,3.49998439,9.75475982,0.448213078
kimi-version,EC,108,B,7.0,5.0,3.396825,16.0,0.053918,0.497917,0.30303,3.0,1.0,1.589286,66.0,3.0,22.0,1.193173145,0.516414992,-0.409447233,-0.388619581,-2.230704604,-0.064910058,-0.401097112,0.491270684,0.552788273,-1.987776354,3.691886333,19.608052568,-0.514002998
kimi-version,EC,108,C,6.0,5.0,3.734694,16.0,0.076218,0.55122,0.392157,6.0,1.0,1.375,51.0,2.0,25.5,0.73890788,0.516414992,-0.092304552,-0.388619581,-1.751735308,0.375370789,0.452963925,1.632345359,0.552788273,-2.045267104,2.252621763,9.75475982,-0.177227372
kimi-version,EC,109,A,9.0,6.0,5.297297,34.0,0.071585,0.504032,0.38961,9.0,6.0,1.591549,77.0,3.0,25.666667,2.101703675,1.384631187,1.374441749,1.449791053,-1.851244938,-0.014400379,0.428557253,2.773420035,6.48144843,-1.987169214,4.747347017,19.608052568,-0.161190405
kimi-version,EC,109,B,15.0,7.0,6.231707,36.0,0.075996,0.47803,0.341176,10.0,7.0,1.690141,85.0,3.0,28.333333,4.827295265,2.252847381,2.251531074,1.654058901,-1.756503522,-0.229175956,-0.035562399,3.15377826,7.667180462,-1.960717986,5.514954788,19.608052568,0.095400484
kimi-version,EC,109,C,16.0,6.0,5.567568,30.0,0.075237,0.478689,0.337662,9.0,5.0,1.478873,77.0,3.0,25.666667,5.28156053,1.384631187,1.628133179,1.041255356,-1.772805661,-0.22373264,-0.069235366,2.773420035,5.295716399,-2.017399037,4.747347017,19.608052568,-0.161190405
kimi-version,EC,110,A,14.0,7.0,3.531915,35.0,0.037574,0.468116,0.428571,3.0,2.0,1.8,98.0,4.0,24.5,4.37303,2.252847381,-0.282644227,1.551924977,-2.581748289,-0.311065237,0.801901718,0.491270684,1.738520305,-1.931243936,6.762317415,29.461345316,-0.273448979
kimi-version,EC,110,B,15.0,6.0,3.67033,33.0,0.040333,0.547794,0.4,5.0,1.0,1.72,95.0,4.0,23.75,4.827295265,1.384631187,-0.152720191,1.347657129,-2.522489262,0.347072153,0.52811961,1.251987134,0.552788273,-1.95270712,6.474464501,29.461345316,-0.345615185
kimi-version,EC,110,C,15.0,5.0,3.663158,34.0,0.03856,0.452027,0.373737,4.0,2.0,1.8,99.0,4.0,24.75,4.827295265,0.516414992,-0.15945223,1.449791053,-2.560570543,-0.443959793,0.276453953,0.871628909,1.738520305,-1.931243936,6.858268386,29.461345316,-0.249393577
kimi-version,EC,111,A,15.0,6.0,4.163043,31.0,0.04525,0.43253,0.315789,7.0,7.0,1.670886,95.0,3.0,31.666667,4.827295265,1.384631187,0.309767703,1.14338928,-2.416879754,-0.605004306,-0.278833771,2.012703584,7.667180462,-1.965883906,6.474464501,19.608052568,0.416139241
kimi-version,EC,111,B,14.0,6.0,3.701299,27.0,0.048069,0.480882,0.325,12.0,6.0,1.417722,80.0,3.0,26.666667,4.37303,1.384631187,-0.123650961,0.734853584,-2.356332021,-0.20561854,-0.190569202,3.91449471,6.48144843,-2.033805227,5.035199931,19.608052568,-0.064968797
kimi-version,EC,111,C,16.0,6.0,3.741573,36.0,0.04204,0.482278,0.336957,9.0,7.0,1.632911,92.0,3.0,30.666667,5.28156053,1.384631187,-0.085847539,1.654058901,-2.485825559,-0.19408763,-0.075991041,2.773420035,7.667180462,-1.976072211,6.186611587,19.608052568,0.319917633
kimi-version,EC,112,A,17.0,4.0,3.592593,22.0,0.044353,0.329452,0.341176,0.0,2.0,2.030769,85.0,4.0,21.25,5.735825795,-0.351801202,-0.225688473,0.224183963,-2.436145918,-1.456424846,-0.035562399,-0.649803992,1.738520305,-1.869330965,5.514954788,29.461345316,-0.586169204
kimi-version,EC,112,B,14.0,6.0,3.351351,26.0,0.045289,0.387302,0.324675,6.0,2.0,1.8,77.0,3.0,25.666667,4.37303,1.384631187,-0.452131665,0.63271966,-2.416042095,-0.978585945,-0.193683521,1.632345359,1.738520305,-1.931243936,4.747347017,19.608052568,-0.161190405
kimi-version,EC,112,C,15.0,4.0,4.285714,26.0,0.061224,0.402459,0.369863,4.0,0.0,1.692308,73.0,3.0,24.333333,4.827295265,-0.351801202,0.424913543,0.63271966,-2.073783094,-0.853389675,0.23933128,0.871628909,-0.632943758,-1.960136602,4.363543132,19.608052568,-0.289485946
kimi-version,EC,113,A,8.0,5.0,3.25,21.0,0.054167,0.504,0.460317,1.0,0.0,1.5,63.0,3.0,21.0,1.64743841,0.516414992,-0.547265365,0.122050039,-2.225356471,-0.014664698,1.106108318,-0.269445767,-0.632943758,-2.011730878,3.404033419,19.608052568,-0.610224606
kimi-version,EC,113,B,10.0,5.0,3.2,21.0,0.049231,0.514151,0.470588,0.0,0.0,1.607143,68.0,3.0,22.666667,2.55596894,0.516414992,-0.594198153,0.122050039,-2.33137407,0.069182193,1.204530356,-0.649803992,-0.632943758,-1.982985503,3.883788276,19.608052568,-0.449855228
kimi-version,EC,113,C,12.0,6.0,2.949153,19.0,0.049986,0.487234,0.403226,0.0,0.0,1.553571,62.0,3.0,20.666667,3.46449947,1.384631187,-0.829657133,-0.082217809,-2.315157845,-0.15315125,0.559032812,-0.649803992,-0.632943758,-1.997358325,3.308082448,19.608052568,-0.642298443
kimi-version,EC,114,A,12.0,5.0,4.175258,28.0,0.043044,0.510588,0.43,6.0,2.0,1.810127,100.0,3.0,33.333333,3.46449947,0.516414992,0.321233383,0.836987508,-2.464261201,0.039751943,0.815595135,1.632345359,1.738520305,-1.928526965,6.954219358,19.608052568,0.576508523
kimi-version,EC,114,B,18.0,6.0,4.367816,26.0,0.050205,0.461688,0.355556,9.0,0.0,1.582278,90.0,3.0,30.0,6.19009106,1.384631187,0.501979058,0.63271966,-2.310454065,-0.364160283,0.102234202,2.773420035,-0.632943758,-1.989656529,5.994709645,19.608052568,0.255769863
kimi-version,EC,114,C,16.0,7.0,3.613636,18.0,0.041064,0.522368,0.395604,9.0,0.0,1.683544,91.0,3.0,30.333333,5.28156053,2.252847381,-0.20593634,-0.184351733,-2.50678852,0.137054315,0.485994863,2.773420035,-0.632943758,-1.962487894,6.090660616,19.608052568,0.2878437
kimi-version,EC,115,A,11.0,6.0,3.84,25.0,0.0512,0.458955,0.384615,0.0,0.0,1.5,78.0,3.0,26.0,3.010234205,1.384631187,0.006541531,0.530585736,-2.289083014,-0.386734764,0.380692578,-0.649803992,-0.632943758,-2.011730878,4.843297989,19.608052568,-0.129116568
kimi-version,EC,115,B,9.0,5.0,3.586667,24.0,0.047822,0.518657,0.461538,0.0,2.0,1.532258,78.0,3.0,26.0,2.101703675,0.516414992,-0.231250947,0.428451812,-2.361637197,0.10640159,1.117808572,-0.649803992,1.738520305,-2.003076385,4.843297989,19.608052568,-0.129116568
kimi-version,EC,115,C,12.0,5.0,3.72619,28.0,0.044359,0.485,0.413793,0.0,6.0,1.66129,87.0,3.0,29.0,3.46449947,0.516414992,-0.10028688,0.836987508,-2.436017048,-0.171604009,0.660291274,-0.649803992,6.48144843,-1.968458415,5.706856731,19.608052568,0.159548255
kimi-version,EC,116,A,12.0,7.0,4.915254,30.0,0.083309,0.513725,0.344262,8.0,4.0,1.507937,61.0,2.0,30.5,3.46449947,2.252847381,1.015834888,1.041255356,-1.599431663,0.065663449,-0.00599075,2.39306181,4.109984367,-2.009601462,3.212131476,9.75475982,0.303880666
kimi-version,EC,116,B,11.0,6.0,4.830189,28.0,0.091136,0.53,0.309091,5.0,2.0,1.285714,55.0,2.0,27.5,3.010234205,1.384631187,0.935988136,0.836987508,-1.431319884,0.200094359,-0.343017473,1.251987134,1.738520305,-2.069221628,2.636425649,9.75475982,0.015215844
kimi-version,EC,116,C,10.0,6.0,4.929825,29.0,0.086488,0.5875,0.372881,5.0,3.0,1.428571,59.0,2.0,29.5,2.55596894,1.384631187,1.029512041,0.939121432,-1.53115169,0.675042273,0.268251318,1.251987134,2.924252336,-2.030894551,3.020229534,9.75475982,0.207659059
kimi-version,EC,117,A,12.0,7.0,4.069444,28.0,0.05652,0.498361,0.413333,3.0,1.0,1.384615,75.0,3.0,25.0,3.46449947,2.252847381,0.221910463,0.836987508,-2.174817693,-0.061242634,0.655883316,0.491270684,0.552788273,-2.042687497,4.555445075,19.608052568,-0.225338176
kimi-version,EC,117,B,13.0,6.0,4.161765,29.0,0.061202,0.494643,0.422535,3.0,0.0,1.307692,71.0,3.0,23.666667,3.918764735,1.384631187,0.308568101,0.939121432,-2.074255619,-0.091953179,0.744061642,0.491270684,-0.632943758,-2.063325154,4.17164119,19.608052568,-0.35363362
kimi-version,EC,117,C,13.0,5.0,3.578125,18.0,0.055908,0.527273,0.38806,3.0,0.0,1.217949,67.0,3.0,22.333333,3.918764735,0.516414992,-0.239268945,-0.184351733,-2.187962501,0.177569437,0.413704351,0.491270684,-0.632943758,-2.087402286,3.787837304,19.608052568,-0.481929161
kimi-version,EC,118,A,8.0,7.0,3.42029,34.0,0.049569,0.459167,0.366197,6.0,1.0,1.036585,71.0,2.0,35.5,1.64743841,2.252847381,-0.387421676,1.449791053,-2.324114356,-0.384983652,0.204201771,1.632345359,0.552788273,-2.136060399,4.17164119,9.75475982,0.784988705
kimi-version,EC,118,B,11.0,5.0,3.447761,26.0,0.051459,0.463636,0.333333,5.0,1.0,0.963415,69.0,2.0,34.5,3.010234205,0.516414992,-0.361635864,0.63271966,-2.283520097,-0.348069874,-0.110718084,1.251987134,0.552788273,-2.155691164,3.979739247,9.75475982,0.688767097
kimi-version,EC,118,C,7.0,5.0,3.534483,25.0,0.060939,0.445918,0.3,3.0,0.0,0.853659,60.0,2.0,30.0,1.193173145,0.516414992,-0.280233759,0.530585736,-2.07990445,-0.494419911,-0.43013214,0.491270684,-0.632943758,-2.18513758,3.116180505,9.75475982,0.255769863
kimi-version,EC,119,A,15.0,6.0,3.773333,27.0,0.050311,0.487069,0.337662,5.0,3.0,1.830508,77.0,2.0,38.5,4.827295265,1.384631187,-0.056035832,0.734853584,-2.30817735,-0.154514144,-0.069235366,1.251987134,2.924252336,-1.92305895,4.747347017,9.75475982,1.073653528
kimi-version,EC,119,B,12.0,5.0,4.824324,35.0,0.065194,0.401695,0.381579,7.0,2.0,1.694915,76.0,2.0,38.0,3.46449947,0.516414992,0.93048292,1.551924977,-1.988513672,-0.859700287,0.351600055,2.012703584,1.738520305,-1.95943717,4.651396046,9.75475982,1.025542724
kimi-version,EC,119,C,13.0,5.0,4.071429,32.0,0.072704,0.464894,0.275862,5.0,3.0,1.322034,58.0,2.0,29.0,3.918764735,0.516414992,0.223773694,1.245523204,-1.827210559,-0.33767884,-0.661434947,1.251987134,2.924252336,-2.059477342,2.924278563,9.75475982,0.159548255
kimi-version,EC,120,A,16.0,8.0,4.675676,31.0,0.063185,0.434921,0.38961,3.0,1.0,1.746269,77.0,3.0,25.666667,5.28156053,3.121063576,0.790953619,1.14338928,-2.031663865,-0.585254732,0.428557253,0.491270684,0.552788273,-1.945659415,4.747347017,19.608052568,-0.161190405
