version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,EC,openai__gpt-5.2,088,C,9.0,6.0,6.25,38.0,0.091912,0.435714,0.428571,0.0,4.0,1.360656,70.0,2.0,35.0,2.101703675,1.384631187,2.268701904,1.858326749,-1.414652612,-0.578704581,0.801901718,-0.649803992,4.109984367,-2.049115453,4.075690218,9.75475982,0.736877901
kimi-version,EC,openai__gpt-5.2,089,C,10.0,6.0,4.407407,35.0,0.054412,0.420769,0.325301,0.0,5.0,1.168675,83.0,2.0,41.5,2.55596894,1.384631187,0.539141378,1.551924977,-2.220094253,-0.702149739,-0.187684865,-0.649803992,5.295716399,-2.100621998,5.323052845,9.75475982,1.36231835
kimi-version,EC,openai__gpt-5.2,090,A,10.0,6.0,3.426667,16.0,0.045689,0.531538,0.410256,5.0,1.0,1.803279,78.0,3.0,26.0,2.55596894,1.384631187,-0.381435868,-0.388619581,-2.407450717,0.212798183,0.62639791,1.251987134,0.552788273,-1.930364213,4.843297989,19.608052568,-0.129116568
kimi-version,EC,openai__gpt-5.2,091,A,13.0,6.0,3.757576,24.0,0.056933,0.437273,0.405797,3.0,1.0,1.28,69.0,3.0,23.0,3.918764735,1.384631187,-0.070826231,0.428451812,-2.165947096,-0.565827298,0.583669464,0.491270684,0.552788273,-2.070754636,3.979739247,19.608052568,-0.417781391
kimi-version,EC,openai__gpt-5.2,092,C,9.0,6.0,4.912281,36.0,0.08618,0.589362,0.344828,9.0,1.0,1.490566,58.0,1.0,58.0,2.101703675,1.384631187,1.013044264,1.654058901,-1.537767051,0.690422325,-0.000567045,2.773420035,0.552788273,-2.014261924,2.924278563,-0.098532927,2.949974877
kimi-version,EC,openai__gpt-5.2,093,B,7.0,5.0,4.144578,23.0,0.049935,0.49403,0.435294,0.0,3.0,1.854839,85.0,2.0,42.5,1.193173145,0.516414992,0.292435424,0.326317888,-2.316253245,-0.097016537,0.866324983,-0.649803992,2.924252336,-1.916531191,5.514954788,9.75475982,1.458539958
kimi-version,EC,openai__gpt-5.2,094,B,15.0,8.0,5.173469,51.0,0.052791,0.410714,0.36,7.0,3.0,1.635294,100.0,2.0,50.0,4.827295265,3.121063576,1.258209884,3.186067762,-2.25491081,-0.785203674,0.14481891,2.012703584,2.924252336,-1.975432877,6.954219358,9.75475982,2.180202015
kimi-version,EC,openai__gpt-5.2,095,C,13.0,5.0,3.982456,34.0,0.034934,0.468229,0.432203,0.0,5.0,1.447619,118.0,4.0,29.5,3.918764735,0.516414992,0.140258676,1.449791053,-2.63845138,-0.310131861,0.836705421,-0.649803992,5.295716399,-2.025784166,8.681336841,29.461345316,0.207659059
kimi-version,EC,openai__gpt-5.2,096,A,9.0,6.0,4.014493,20.0,0.058181,0.509322,0.388889,0.0,1.0,1.144578,72.0,3.0,24.0,2.101703675,1.384631187,0.17033039,0.019916115,-2.139141998,0.029294829,0.421648258,-0.649803992,0.552788273,-2.107086978,4.267592161,19.608052568,-0.321559783
kimi-version,EC,openai__gpt-5.2,097,A,11.0,5.0,4.421875,19.0,0.069092,0.590741,0.378788,4.0,2.0,1.575758,66.0,2.0,33.0,3.010234205,0.516414992,0.55272185,-0.082217809,-1.904790698,0.701812815,0.324855249,0.871628909,1.738520305,-1.991405779,3.691886333,9.75475982,0.544434686
kimi-version,EC,openai__gpt-5.2,098,A,13.0,6.0,4.283582,36.0,0.063934,0.503448,0.3,4.0,1.0,1.415385,70.0,3.0,23.333333,3.918764735,1.384631187,0.422912329,1.654058901,-2.015576511,-0.019224198,-0.43013214,0.871628909,0.552788273,-2.03443222,4.075690218,19.608052568,-0.385707554
kimi-version,EC,openai__gpt-5.2,099,B,14.0,5.0,3.611111,45.0,0.040123,0.489333,0.333333,7.0,3.0,1.631579,93.0,3.0,31.0,4.37303,0.516414992,-0.208306446,2.573264218,-2.526999735,-0.135813586,-0.110718084,2.012703584,2.924252336,-1.976429573,6.282562558,19.608052568,0.35199147
kimi-version,EC,openai__gpt-5.2,100,C,9.0,5.0,5.584906,30.0,0.105376,0.658537,0.345455,6.0,1.0,1.327869,55.0,2.0,27.5,2.101703675,0.516414992,1.644407592,1.041255356,-1.125466845,1.261805316,0.005441193,1.632345359,0.552788273,-2.057911871,2.636425649,9.75475982,0.015215844
kimi-version,EC,openai__gpt-5.2,101,C,6.0,5.0,5.911111,43.0,0.131358,0.625,0.434783,0.0,0.0,1.313725,46.0,1.0,46.0,0.73890788,0.516414992,1.950601793,2.36899637,-0.567413919,0.984790912,0.861428316,-0.649803992,-0.632943758,-2.061706562,1.772866907,-0.098532927,1.795315585
kimi-version,EC,openai__gpt-5.2,102,A,19.0,6.0,3.703704,21.0,0.034294,0.427368,0.357143,3.0,2.0,1.648352,112.0,4.0,28.0,6.644356325,1.384631187,-0.121393494,0.122050039,-2.652197584,-0.647642238,0.117441658,0.491270684,1.738520305,-1.971929548,8.105631013,29.461345316,0.063326647
kimi-version,EC,openai__gpt-5.2,103,A,20.0,6.0,3.490566,29.0,0.03293,0.443023,0.345455,7.0,1.0,1.865854,110.0,4.0,27.5,7.09862159,1.384631187,-0.321456704,0.939121432,-2.681494181,-0.518332506,0.005441193,2.012703584,0.552788273,-1.913575979,7.913729071,29.461345316,0.015215844
kimi-version,EC,openai__gpt-5.2,104,A,13.0,6.0,3.627451,29.0,0.071126,0.439773,0.301887,3.0,2.0,1.436364,53.0,2.0,26.5,3.918764735,1.384631187,-0.192968811,0.939121432,-1.861103544,-0.545177388,-0.41204993,0.491270684,1.738520305,-2.028803768,2.444523706,9.75475982,-0.081005764
kimi-version,EC,openai__gpt-5.2,105,C,12.0,6.0,5.666667,55.0,0.099415,0.407,0.344828,3.0,2.0,1.066667,58.0,1.0,58.0,3.46449947,1.384631187,1.721153026,3.594603459,-1.253499848,-0.815881179,-0.000567045,0.491270684,1.738520305,-2.127989705,2.924278563,-0.098532927,2.949974877
kimi-version,EC,openai__gpt-5.2,106,A,9.0,5.0,4.539474,32.0,0.05973,0.643519,0.358974,10.0,3.0,1.560606,78.0,2.0,39.0,2.101703675,0.516414992,0.663106828,1.245523204,-2.105871889,1.13775718,0.134987247,3.15377826,2.924252336,-1.995470906,4.843297989,9.75475982,1.121764331
kimi-version,EC,openai__gpt-5.2,107,C,14.0,8.0,5.59,50.0,0.0559,0.386207,0.352941,4.0,7.0,1.839506,102.0,2.0,51.0,4.37303,3.121063576,1.649189105,3.083933838,-2.188134328,-0.987630605,0.077175919,0.871628909,7.667180462,-1.920644879,7.1461213,9.75475982,2.276423623
kimi-version,EC,openai__gpt-5.2,108,B,7.0,5.0,3.396825,16.0,0.053918,0.497917,0.30303,3.0,1.0,1.589286,66.0,3.0,22.0,1.193173145,0.516414992,-0.409447233,-0.388619581,-2.230704604,-0.064910058,-0.401097112,0.491270684,0.552788273,-1.987776354,3.691886333,19.608052568,-0.514002998
kimi-version,EC,openai__gpt-5.2,109,C,16.0,6.0,5.567568,30.0,0.075237,0.478689,0.337662,9.0,5.0,1.478873,77.0,3.0,25.666667,5.28156053,1.384631187,1.628133179,1.041255356,-1.772805661,-0.22373264,-0.069235366,2.773420035,5.295716399,-2.017399037,4.747347017,19.608052568,-0.161190405
kimi-version,EC,openai__gpt-5.2,110,B,15.0,6.0,3.67033,33.0,0.040333,0.547794,0.4,5.0,1.0,1.72,95.0,4.0,23.75,4.827295265,1.384631187,-0.152720191,1.347657129,-2.522489262,0.347072153,0.52811961,1.251987134,0.552788273,-1.95270712,6.474464501,29.461345316,-0.345615185
kimi-version,EC,openai__gpt-5.2,111,B,14.0,6.0,3.701299,27.0,0.048069,0.480882,0.325,12.0,6.0,1.417722,80.0,3.0,26.666667,4.37303,1.384631187,-0.123650961,0.734853584,-2.356332021,-0.20561854,-0.190569202,3.91449471,6.48144843,-2.033805227,5.035199931,19.608052568,-0.064968797
kimi-version,EC,openai__gpt-5.2,112,C,15.0,4.0,4.285714,26.0,0.061224,0.402459,0.369863,4.0,0.0,1.692308,73.0,3.0,24.333333,4.827295265,-0.351801202,0.424913543,0.63271966,-2.073783094,-0.853389675,0.23933128,0.871628909,-0.632943758,-1.960136602,4.363543132,19.608052568,-0.289485946
kimi-version,EC,openai__gpt-5.2,113,A,8.0,5.0,3.25,21.0,0.054167,0.504,0.460317,1.0,0.0,1.5,63.0,3.0,21.0,1.64743841,0.516414992,-0.547265365,0.122050039,-2.225356471,-0.014664698,1.106108318,-0.269445767,-0.632943758,-2.011730878,3.404033419,19.608052568,-0.610224606
kimi-version,EC,openai__gpt-5.2,114,B,18.0,6.0,4.367816,26.0,0.050205,0.461688,0.355556,9.0,0.0,1.582278,90.0,3.0,30.0,6.19009106,1.384631187,0.501979058,0.63271966,-2.310454065,-0.364160283,0.102234202,2.773420035,-0.632943758,-1.989656529,5.994709645,19.608052568,0.255769863
kimi-version,EC,openai__gpt-5.2,115,B,9.0,5.0,3.586667,24.0,0.047822,0.518657,0.461538,0.0,2.0,1.532258,78.0,3.0,26.0,2.101703675,0.516414992,-0.231250947,0.428451812,-2.361637197,0.10640159,1.117808572,-0.649803992,1.738520305,-2.003076385,4.843297989,19.608052568,-0.129116568
kimi-version,EC,openai__gpt-5.2,116,B,11.0,6.0,4.830189,28.0,0.091136,0.53,0.309091,5.0,2.0,1.285714,55.0,2.0,27.5,3.010234205,1.384631187,0.935988136,0.836987508,-1.431319884,0.200094359,-0.343017473,1.251987134,1.738520305,-2.069221628,2.636425649,9.75475982,0.015215844
kimi-version,EC,openai__gpt-5.2,117,C,13.0,5.0,3.578125,18.0,0.055908,0.527273,0.38806,3.0,0.0,1.217949,67.0,3.0,22.333333,3.918764735,0.516414992,-0.239268945,-0.184351733,-2.187962501,0.177569437,0.413704351,0.491270684,-0.632943758,-2.087402286,3.787837304,19.608052568,-0.481929161
kimi-version,EC,openai__gpt-5.2,118,C,7.0,5.0,3.534483,25.0,0.060939,0.445918,0.3,3.0,0.0,0.853659,60.0,2.0,30.0,1.193173145,0.516414992,-0.280233759,0.530585736,-2.07990445,-0.494419911,-0.43013214,0.491270684,-0.632943758,-2.18513758,3.116180505,9.75475982,0.255769863
kimi-version,EC,openai__gpt-5.2,119,C,13.0,5.0,4.071429,32.0,0.072704,0.464894,0.275862,5.0,3.0,1.322034,58.0,2.0,29.0,3.918764735,0.516414992,0.223773694,1.245523204,-1.827210559,-0.33767884,-0.661434947,1.251987134,2.924252336,-2.059477342,2.924278563,9.75475982,0.159548255
kimi-version,EC,openai__gpt-5.2,120,B,12.0,8.0,5.985714,35.0,0.08551,0.484167,0.356164,3.0,0.0,1.626866,73.0,3.0,24.333333,3.46449947,3.121063576,2.020628329,1.551924977,-1.552157608,-0.178484559,0.108060373,0.491270684,-0.632943758,-1.977694023,4.363543132,19.608052568,-0.289485946
kimi-version,EC,openai__gpt-5.2,121,B,10.0,6.0,4.574074,40.0,0.084705,0.459375,0.4,2.0,0.0,1.54386,55.0,1.0,55.0,2.55596894,1.384631187,0.695584317,2.062594597,-1.569447756,-0.383265579,0.52811961,0.110912458,-0.632943758,-1.999963687,2.636425649,-0.098532927,2.661310054
kimi-version,EC,openai__gpt-5.2,122,B,11.0,6.0,3.447761,26.0,0.051459,0.475,0.362319,8.0,4.0,1.34375,69.0,2.0,34.5,3.010234205,1.384631187,-0.361635864,0.63271966,-2.283520097,-0.254203646,0.167040768,2.39306181,4.109984367,-2.05365116,3.979739247,9.75475982,0.688767097
kimi-version,EC,openai__gpt-5.2,123,C,11.0,5.0,3.328571,24.0,0.047551,0.392593,0.328767,0.0,1.0,1.273973,73.0,3.0,24.333333,3.010234205,0.516414992,-0.473514243,0.428451812,-2.367457855,-0.934882477,-0.154471859,-0.649803992,0.552788273,-2.072371618,4.363543132,19.608052568,-0.289485946
kimi-version,EC,openai__gpt-5.2,124,A,16.0,6.0,4.37037,30.0,0.040466,0.406875,0.252252,4.0,1.0,1.298969,111.0,3.0,37.0,5.28156053,1.384631187,0.504376385,1.041255356,-2.519632629,-0.816913675,-0.887678186,0.871628909,0.552788273,-2.065665446,8.009680042,19.608052568,0.929321116
kimi-version,EC,openai__gpt-5.2,125,A,18.0,5.0,4.761905,32.0,0.056689,0.324648,0.303371,1.0,1.0,1.56,89.0,5.0,17.8,6.19009106,0.516414992,0.871892966,1.245523204,-2.171187836,-1.496105712,-0.397829474,-0.269445767,0.552788273,-1.995633489,5.898758673,39.314638064,-0.918133751
kimi-version,EC,openai__gpt-5.2,126,A,10.0,7.0,4.515152,38.0,0.068411,0.514407,0.382353,4.0,2.0,1.492754,68.0,2.0,34.0,2.55596894,2.252847381,0.640276843,1.858326749,-1.919417518,0.071296744,0.359016924,0.871628909,1.738520305,-2.013674906,3.883788276,9.75475982,0.640656293
kimi-version,EC,openai__gpt-5.2,127,C,11.0,6.0,6.0,49.0,0.086957,0.542857,0.366197,0.0,1.0,1.57971,71.0,2.0,35.5,3.010234205,1.384631187,2.034037965,2.981799914,-1.5210783,0.306292712,0.204201771,-0.649803992,0.552788273,-1.990345497,4.17164119,9.75475982,0.784988705
kimi-version,EC,openai__gpt-5.2,128,C,8.0,4.0,3.454545,18.0,0.052342,0.542727,0.385714,1.0,1.0,1.432836,70.0,4.0,17.5,1.64743841,-0.351801202,-0.355268023,-0.184351733,-2.264554631,0.305218917,0.391223765,-0.269445767,0.552788273,-2.029750295,4.075690218,29.461345316,-0.947000233
kimi-version,EC,openai__gpt-5.2,129,B,10.0,5.0,4.783333,28.0,0.079722,0.511224,0.370968,4.0,4.0,1.483871,62.0,2.0,31.0,2.55596894,0.516414992,0.892006482,0.836987508,-1.676474841,0.04500528,0.249919962,0.871628909,4.109984367,-2.016058124,3.308082448,9.75475982,0.35199147
kimi-version,EC,openai__gpt-5.2,130,C,12.0,6.0,4.518072,39.0,0.054435,0.585211,0.352941,4.0,3.0,1.743243,85.0,2.0,42.5,3.46449947,1.384631187,0.643017717,1.960460673,-2.219600248,0.656135216,0.077175919,0.871628909,2.924252336,-1.94647126,5.514954788,9.75475982,1.458539958
kimi-version,EC,openai__gpt-5.2,131,C,9.0,6.0,4.882353,30.0,0.071799,0.483036,0.385714,9.0,2.0,1.646154,70.0,2.0,35.0,2.101703675,1.384631187,0.984952175,1.041255356,-1.846648551,-0.187826578,0.391223765,2.773420035,1.738520305,-1.972519249,4.075690218,9.75475982,0.736877901
kimi-version,EC,openai__gpt-5.2,132,A,12.0,5.0,3.472222,22.0,0.048225,0.444615,0.328947,0.0,1.0,1.120482,76.0,4.0,19.0,3.46449947,0.516414992,-0.338675405,0.224183963,-2.352981384,-0.505182644,-0.152747006,-0.649803992,0.552788273,-2.113551689,4.651396046,29.461345316,-0.802667821
kimi-version,EC,openai__gpt-5.2,133,B,13.0,6.0,3.839506,25.0,0.047401,0.476471,0.380952,1.0,6.0,1.772727,84.0,3.0,28.0,3.918764735,1.384631187,0.006077835,0.530585736,-2.370679622,-0.24205324,0.345591817,-0.269445767,6.48144843,-1.938561004,5.419003817,19.608052568,0.063326647
kimi-version,EC,openai__gpt-5.2,134,A,8.0,6.0,3.42029,16.0,0.049569,0.525833,0.273973,5.0,1.0,1.294118,73.0,4.0,18.25,1.64743841,1.384631187,-0.387421676,-0.388619581,-2.324114356,0.16567509,-0.679536323,1.251987134,0.552788273,-2.06696692,4.363543132,29.461345316,-0.874834027
kimi-version,EC,openai__gpt-5.2,135,A,9.0,6.0,4.433333,30.0,0.049259,0.554861,0.425532,1.0,1.0,1.525,94.0,4.0,23.5,2.101703675,1.384631187,0.563476967,1.041255356,-2.330772673,0.405445317,0.772780447,-0.269445767,0.552788273,-2.005023633,6.37851353,29.461345316,-0.369670587
kimi-version,EC,openai__gpt-5.2,136,A,9.0,6.0,4.816092,30.0,0.055357,0.556944,0.561798,4.0,2.0,1.440476,89.0,2.0,44.5,2.101703675,1.384631187,0.922755906,1.041255356,-2.199797123,0.422650821,2.078551777,0.871628909,1.738520305,-2.02770056,5.898758673,9.75475982,1.650983173
kimi-version,EC,openai__gpt-5.2,137,C,16.0,5.0,5.079545,34.0,0.057722,0.438806,0.411111,17.0,0.0,1.611111,90.0,2.0,45.0,5.28156053,0.516414992,1.170047581,1.449791053,-2.149000604,-0.553164773,0.634590962,5.816285836,-0.632943758,-1.981920929,5.994709645,9.75475982,1.699093977
kimi-version,EC,openai__gpt-5.2,138,C,10.0,4.0,3.678571,27.0,0.065689,0.642553,0.396552,9.0,1.0,0.933333,58.0,2.0,29.0,2.55596894,-0.351801202,-0.144984729,0.734853584,-1.977881842,1.129778056,0.49507909,2.773420035,0.552788273,-2.163761858,2.924278563,9.75475982,0.159548255
kimi-version,EC,openai__gpt-5.2,139,A,15.0,7.0,4.870968,40.0,0.052376,0.514865,0.333333,9.0,2.0,1.7625,96.0,3.0,32.0,4.827295265,2.252847381,0.974265579,2.062594597,-2.263824364,0.075079808,-0.110718084,2.773420035,1.738520305,-1.941304803,6.570415472,19.608052568,0.448213078
kimi-version,EC,openai__gpt-5.2,140,A,8.0,4.0,3.512195,20.0,0.042832,0.433333,0.447059,0.0,1.0,1.170732,85.0,3.0,28.333333,1.64743841,-0.351801202,-0.301154519,0.019916115,-2.468814631,-0.598371555,0.979063301,-0.649803992,0.552788273,-2.100070126,5.514954788,19.608052568,0.095400484
kimi-version,EC,openai__gpt-5.2,141,A,17.0,6.0,3.839506,33.0,0.047401,0.452206,0.309524,4.0,4.0,1.552239,84.0,3.0,28.0,5.735825795,1.384631187,0.006077835,1.347657129,-2.370679622,-0.442481259,-0.338868243,0.871628909,4.109984367,-1.997715687,5.419003817,19.608052568,0.063326647
kimi-version,EC,openai__gpt-5.2,142,A,10.0,6.0,4.483871,33.0,0.07232,0.572449,0.34375,4.0,1.0,1.492063,64.0,2.0,32.0,2.55596894,1.384631187,0.610914752,1.347657129,-1.835458282,0.550721559,-0.010896999,0.871628909,0.552788273,-2.013860294,3.49998439,9.75475982,0.448213078
kimi-version,EC,openai__gpt-5.2,143,C,14.0,6.0,4.148148,23.0,0.051212,0.431159,0.4,1.0,2.0,1.630137,85.0,4.0,21.25,4.37303,1.384631187,0.295786425,0.326317888,-2.288825273,-0.616328716,0.52811961,-0.269445767,1.738520305,-1.976816447,5.514954788,29.461345316,-0.586169204
kimi-version,EC,openai__gpt-5.2,144,B,13.0,5.0,3.380952,24.0,0.040249,0.43,0.306818,0.0,4.0,1.684932,88.0,4.0,22.0,3.918764735,0.516414992,-0.424346516,0.428451812,-2.524293452,-0.625902014,-0.364798536,-0.649803992,4.109984367,-1.962115507,5.802807702,29.461345316,-0.514002998
kimi-version,EC,openai__gpt-5.2,145,B,16.0,6.0,4.73,40.0,0.0473,0.492857,0.320388,19.0,5.0,1.579545,103.0,3.0,34.333333,5.28156053,1.384631187,0.841945154,2.062594597,-2.372848945,-0.106705474,-0.234763773,6.577002287,5.295716399,-1.990389765,7.242072272,19.608052568,0.67273013
kimi-version,EC,openai__gpt-5.2,146,A,16.0,7.0,5.447059,40.0,0.064083,0.516197,0.310345,16.0,1.0,1.592105,87.0,2.0,43.5,5.28156053,2.252847381,1.515016712,2.062594597,-2.012376223,0.086082079,-0.331000996,5.435927611,0.552788273,-1.987020045,5.706856731,9.75475982,1.554761566
kimi-version,EC,openai__gpt-5.2,147,C,13.0,5.0,4.716049,33.0,0.058223,0.442969,0.313253,5.0,0.0,1.215909,83.0,2.0,41.5,3.918764735,0.516414992,0.828849968,1.347657129,-2.138239903,-0.518778544,-0.303135036,1.251987134,-0.632943758,-2.087949598,5.323052845,9.75475982,1.36231835
kimi-version,EC,openai__gpt-5.2,148,A,8.0,5.0,4.265823,25.0,0.053998,0.500735,0.439024,1.0,2.0,1.45,82.0,3.0,27.333333,1.64743841,0.516414992,0.406242741,0.530585736,-2.228986328,-0.04163348,0.902067773,-0.269445767,1.738520305,-2.025145368,5.227101874,19.608052568,-0.000821123
kimi-version,EC,openai__gpt-5.2,149,C,8.0,5.0,3.564516,26.0,0.057492,0.42963,0.369231,0.0,1.0,1.115385,65.0,3.0,21.666667,1.64743841,0.516414992,-0.252043111,0.63271966,-2.153940646,-0.6289582,0.233275129,-0.649803992,0.552788273,-2.114919162,3.595935362,19.608052568,-0.546076836
kimi-version,EC,openai__gpt-5.2,150,A,12.0,6.0,4.556962,39.0,0.057683,0.564063,0.419753,13.0,1.0,1.305882,81.0,2.0,40.5,3.46449947,1.384631187,0.67952204,1.960460673,-2.149838263,0.481453503,0.717403078,4.294852935,0.552788273,-2.063810759,5.131150903,9.75475982,1.266096743
kimi-version,EC,openai__gpt-5.2,151,A,18.0,5.0,4.16,32.0,0.0416,0.482022,0.371429,4.0,0.0,1.648352,105.0,5.0,21.0,6.19009106,0.516414992,0.306911373,1.245523204,-2.495276074,-0.196202181,0.254337503,0.871628909,-0.632943758,-1.971929548,7.433974214,39.314638064,-0.610224606
kimi-version,EC,openai__gpt-5.2,152,A,13.0,5.0,3.532468,18.0,0.045876,0.423881,0.45679,1.0,2.0,1.252874,81.0,4.0,20.25,3.918764735,0.516414992,-0.282125151,-0.184351733,-2.403434249,-0.676444732,1.072310779,-0.269445767,1.738520305,-2.078032265,5.131150903,29.461345316,-0.682390812
kimi-version,EC,openai__gpt-5.2,153,B,13.0,6.0,6.430769,35.0,0.098935,0.596154,0.313433,13.0,0.0,1.454545,67.0,2.0,33.5,3.918764735,1.384631187,2.438381766,1.551924977,-1.263809501,0.746523999,-0.301410182,4.294852935,-0.632943758,-2.023925991,3.787837304,9.75475982,0.592545489
kimi-version,EC,openai__gpt-5.2,154,B,9.0,6.0,3.697674,26.0,0.042996,0.520946,0.47191,3.0,0.0,1.25,89.0,3.0,29.666667,2.101703675,1.384631187,-0.127053588,0.63271966,-2.465292167,0.125308647,1.217198444,0.491270684,-0.632943758,-2.07880333,5.898758673,19.608052568,0.223696025
kimi-version,EC,openai__gpt-5.2,155,B,15.0,4.0,4.158537,24.0,0.050714,0.438194,0.27907,0.0,0.0,1.038835,86.0,4.0,21.5,4.827295265,-0.351801202,0.30553812,0.428451812,-2.299521538,-0.558219871,-0.630694231,-0.649803992,-0.632943758,-2.135456747,5.610905759,29.461345316,-0.562113802
kimi-version,EC,openai__gpt-5.2,156,B,24.0,5.0,4.310924,27.0,0.036226,0.43125,0.266129,1.0,3.0,1.714286,124.0,5.0,24.8,8.915682649,0.516414992,0.448577055,0.734853584,-2.610701231,-0.615577059,-0.75470159,-0.269445767,2.924252336,-1.954240128,9.257042669,39.314638064,-0.244582497
kimi-version,EC,openai__gpt-5.2,157,A,15.0,5.0,3.131868,15.0,0.034416,0.549342,0.371134,7.0,2.0,1.859155,97.0,6.0,16.166667,4.827295265,0.516414992,-0.658150647,-0.490753505,-2.649577214,0.359858577,0.25151066,2.012703584,1.738520305,-1.915373252,6.666366444,49.167930811,-1.075295678
kimi-version,EC,openai__gpt-5.2,158,A,15.0,4.0,3.308824,21.0,0.048659,0.443846,0.361111,10.0,1.0,1.486111,72.0,4.0,18.0,4.827295265,-0.351801202,-0.492049879,0.122050039,-2.34365974,-0.511534556,0.155465087,3.15377826,0.552788273,-2.015457155,4.267592161,29.461345316,-0.898889429
kimi-version,EC,openai__gpt-5.2,159,A,11.0,5.0,3.197183,19.0,0.045031,0.628448,0.364865,12.0,3.0,1.571429,74.0,3.0,24.666667,3.010234205,0.516414992,-0.596842346,-0.082217809,-2.421583533,1.013271267,0.191437858,3.91449471,2.924252336,-1.992567205,4.459494104,19.608052568,-0.257412013
kimi-version,EC,openai__gpt-5.2,160,A,12.0,6.0,3.666667,37.0,0.043651,0.379545,0.306818,1.0,2.0,1.661972,88.0,4.0,22.0,3.46449947,1.384631187,-0.156158487,1.756192825,-2.451223786,-1.042658484,-0.364798536,-0.269445767,1.738520305,-1.968275441,5.802807702,29.461345316,-0.514002998
kimi-version,EC,openai__gpt-5.2,161,A,11.0,5.0,3.204082,17.0,0.065389,0.356818,0.320755,3.0,0.0,1.666667,53.0,4.0,13.25,3.010234205,0.516414992,-0.59036656,-0.286485657,-1.984325375,-1.230382679,-0.231246989,0.491270684,-0.632943758,-1.967015821,2.444523706,29.461345316,-1.355942065
kimi-version,EC,openai__gpt-5.2,162,B,6.0,4.0,4.45283,38.0,0.084016,0.520732,0.259259,4.0,0.0,0.818182,54.0,1.0,54.0,0.73890788,-0.351801202,0.581777939,1.858326749,-1.584246403,0.123541015,-0.820533486,0.871628909,-0.632943758,-2.194655698,2.540474677,-0.098532927,2.565088446
kimi-version,EC,openai__gpt-5.2,163,A,13.0,5.0,4.680412,27.0,0.048252,0.475316,0.41,2.0,0.0,1.550562,100.0,3.0,33.333333,3.918764735,0.516414992,0.795399093,0.734853584,-2.352401466,-0.251593498,0.623944785,0.110912458,-0.632943758,-1.998165609,6.954219358,19.608052568,0.576508523
kimi-version,EC,openai__gpt-5.2,164,B,11.0,5.0,3.740741,19.0,0.046182,0.552174,0.52381,4.0,2.0,1.724638,84.0,3.0,28.0,3.010234205,0.516414992,-0.0866285,-0.082217809,-2.396861845,0.383250794,1.714531102,0.871628909,1.738520305,-1.951462792,5.419003817,19.608052568,0.063326647
kimi-version,EC,openai__gpt-5.2,165,A,10.0,5.0,3.912281,24.0,0.068637,0.49434,0.416667,3.0,2.0,1.685185,60.0,3.0,20.0,2.55596894,0.516414992,0.074388508,0.428451812,-1.91456339,-0.094455948,0.687831429,0.491270684,1.738520305,-1.96204763,3.116180505,19.608052568,-0.706446214
kimi-version,EC,openai__gpt-5.2,166,C,11.0,5.0,4.086957,25.0,0.059231,0.547414,0.444444,9.0,2.0,1.457143,72.0,3.0,24.0,3.010234205,0.516414992,0.238349141,0.530585736,-2.116589632,0.343933367,0.954005018,2.773420035,1.738520305,-2.023228974,4.267592161,19.608052568,-0.321559783
kimi-version,EC,openai__gpt-5.2,167,B,14.0,6.0,4.802326,45.0,0.055841,0.356944,0.269663,0.0,1.0,1.175824,89.0,3.0,29.666667,4.37303,1.384631187,0.909834371,2.573264218,-2.189401556,-1.229341924,-0.720836973,-0.649803992,0.552788273,-2.098703995,5.898758673,19.608052568,0.223696025
kimi-version,EC,openai__gpt-5.2,168,B,16.0,8.0,3.364865,20.0,0.045471,0.4,0.337662,7.0,4.0,1.710145,77.0,3.0,25.666667,5.28156053,3.121063576,-0.439446671,0.019916115,-2.412133018,-0.873700926,-0.069235366,2.012703584,4.109984367,-1.955351116,4.747347017,19.608052568,-0.161190405
kimi-version,EC,openai__gpt-5.2,169,C,10.0,5.0,4.216216,30.0,0.056976,0.511905,0.428571,6.0,2.0,1.426667,77.0,3.0,25.666667,2.55596894,0.516414992,0.359678845,1.041255356,-2.165023523,0.050630315,0.801901718,1.632345359,1.738520305,-2.031405374,4.747347017,19.608052568,-0.161190405
kimi-version,EC,openai__gpt-5.2,170,A,9.0,5.0,3.24359,25.0,0.041584,0.422656,0.407407,0.0,3.0,1.535211,81.0,3.0,27.0,2.101703675,0.516414992,-0.553282148,0.530585736,-2.495619729,-0.686563187,0.599097317,-0.649803992,2.924252336,-2.002284126,5.131150903,19.608052568,-0.03289496
