version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,EC,openai__gpt-5.2,020,C,14.0,5.0,3.189873,26.0,0.040378,0.47803,0.39759,0.0,1.0,1.918033,83.0,4.0,20.75,4.37303,0.516414992,-0.603703919,0.63271966,-2.521522732,-0.229175956,0.505025743,-0.649803992,0.552788273,-1.899576885,5.323052845,29.461345316,-0.634280008
claude-version,EC,openai__gpt-5.2,021,B,14.0,6.0,4.602041,25.0,0.04696,0.53642,0.382353,9.0,0.0,1.782051,102.0,4.0,25.5,4.37303,1.384631187,0.721835703,0.530585736,-2.380151615,0.253123326,0.359016924,2.773420035,-0.632943758,-1.936059469,7.1461213,29.461345316,-0.177227372
claude-version,EC,openai__gpt-5.2,022,C,8.0,6.0,4.40625,32.0,0.068848,0.530909,0.363636,6.0,1.0,1.195122,66.0,2.0,33.0,1.64743841,1.384631187,0.538055353,1.245523204,-1.910031438,0.207602666,0.179660944,1.632345359,0.552788273,-2.093526538,3.691886333,9.75475982,0.544434686
claude-version,EC,openai__gpt-5.2,023,B,12.0,4.0,3.35443,18.0,0.042461,0.476812,0.46988,6.0,2.0,1.209302,83.0,4.0,20.75,3.46449947,-0.351801202,-0.449241544,-0.184351733,-2.476783134,-0.239236592,1.197745933,1.632345359,1.738520305,-2.089722188,5.323052845,29.461345316,-0.634280008
claude-version,EC,openai__gpt-5.2,024,A,14.0,4.0,5.116883,43.0,0.066453,0.446774,0.2875,3.0,1.0,1.464789,80.0,3.0,26.666667,4.37303,-0.351801202,1.205095109,2.36899637,-1.961472311,-0.487349382,-0.549913609,0.491270684,0.552788273,-2.02117763,5.035199931,19.608052568,-0.064968797
claude-version,EC,openai__gpt-5.2,025,C,5.0,4.0,2.901961,15.0,0.056901,0.477778,0.388889,1.0,0.0,1.133333,54.0,3.0,18.0,0.284642615,-0.351801202,-0.873954176,-0.490753505,-2.166634406,-0.231257467,0.421648258,-0.269445767,-0.632943758,-2.110103897,2.540474677,19.608052568,-0.898889429
claude-version,EC,openai__gpt-5.2,026,A,13.0,4.0,3.666667,29.0,0.05314,0.507407,0.388889,9.0,2.0,1.557377,72.0,3.0,24.0,3.918764735,-0.351801202,-0.156158487,0.939121432,-2.247414833,0.013476998,0.421648258,2.773420035,1.738520305,-1.996337214,4.267592161,19.608052568,-0.321559783
claude-version,EC,openai__gpt-5.2,027,C,11.0,5.0,5.222222,55.0,0.064472,0.43,0.421687,0.0,7.0,1.828125,83.0,2.0,41.5,3.010234205,0.516414992,1.303972168,3.594603459,-2.004021108,-0.625902014,0.735935667,-0.649803992,7.667180462,-1.923698285,5.323052845,9.75475982,1.36231835
claude-version,EC,openai__gpt-5.2,028,A,12.0,7.0,3.054795,14.0,0.041847,0.563281,0.447368,3.0,4.0,1.324675,76.0,3.0,25.333333,3.46449947,2.252847381,-0.730495662,-0.592887429,-2.489970898,0.474994211,0.982024299,0.491270684,4.109984367,-2.058768788,4.651396046,19.608052568,-0.193264338
claude-version,EC,openai__gpt-5.2,029,A,9.0,6.0,4.142857,23.0,0.059184,0.483621,0.444444,0.0,3.0,1.462687,72.0,2.0,36.0,2.101703675,1.384631187,0.290819998,0.326317888,-2.117599119,-0.182994499,0.954005018,-0.649803992,2.924252336,-2.021741576,4.267592161,9.75475982,0.833099508
claude-version,EC,openai__gpt-5.2,030,C,15.0,4.0,3.020408,15.0,0.03082,0.574706,0.330097,3.0,1.0,1.638554,103.0,5.0,20.6,4.827295265,-0.351801202,-0.762773217,-0.490753505,-2.726813698,0.569364297,-0.141727111,0.491270684,0.552788273,-1.974558252,7.242072272,39.314638064,-0.648713249
claude-version,EC,openai__gpt-5.2,031,C,17.0,4.0,4.606383,31.0,0.049004,0.490385,0.371134,1.0,2.0,1.9,97.0,3.0,32.333333,5.735825795,-0.351801202,0.725911346,1.14338928,-2.336249676,-0.127124104,0.25151066,-0.269445767,1.738520305,-1.904414955,6.666366444,19.608052568,0.480286915
claude-version,EC,openai__gpt-5.2,032,A,11.0,6.0,4.571429,41.0,0.065306,0.475439,0.361111,0.0,3.0,1.688525,72.0,2.0,36.0,3.010234205,1.384631187,0.693101573,2.164728521,-1.986108086,-0.250577522,0.155465087,-0.649803992,2.924252336,-1.961151542,4.267592161,9.75475982,0.833099508
claude-version,EC,openai__gpt-5.2,033,B,19.0,6.0,4.311111,46.0,0.047901,0.449324,0.290323,10.0,1.0,1.855072,93.0,3.0,31.0,6.644356325,1.384631187,0.448752583,2.675398142,-2.3599404,-0.466286475,-0.522862162,3.15377826,0.552788273,-1.916468679,6.282562558,19.608052568,0.35199147
claude-version,EC,openai__gpt-5.2,034,C,10.0,5.0,3.492308,18.0,0.053728,0.461111,0.391304,1.0,1.0,1.745455,69.0,4.0,17.25,2.55596894,0.516414992,-0.319821566,-0.184351733,-2.234785508,-0.368926282,0.444790038,-0.269445767,0.552788273,-1.945877803,3.979739247,29.461345316,-0.971055635
claude-version,EC,openai__gpt-5.2,035,C,17.0,5.0,4.375,21.0,0.049716,0.470946,0.358696,6.0,2.0,1.447059,92.0,4.0,23.0,5.735825795,0.516414992,0.508722361,0.122050039,-2.320957024,-0.287689539,0.132323307,1.632345359,1.738520305,-2.025934409,6.186611587,29.461345316,-0.417781391
claude-version,EC,openai__gpt-5.2,036,A,11.0,6.0,3.867647,22.0,0.056877,0.5125,0.371429,2.0,2.0,1.446154,70.0,2.0,35.0,3.010234205,1.384631187,0.032492547,0.224183963,-2.167149889,0.055544993,0.254337503,0.110912458,1.738520305,-2.026177211,4.075690218,9.75475982,0.736877901
claude-version,EC,openai__gpt-5.2,037,B,23.0,6.0,5.330275,66.0,0.048902,0.486413,0.401786,10.0,3.0,1.717391,112.0,3.0,37.333333,8.461417384,1.384631187,1.405396739,4.718076624,-2.338440478,-0.15993268,0.545233986,3.15377826,2.924252336,-1.953407088,8.105631013,19.608052568,0.961394953
claude-version,EC,openai__gpt-5.2,038,C,11.0,6.0,4.101124,29.0,0.04608,0.557143,0.467391,1.0,2.0,1.6125,92.0,3.0,30.666667,3.010234205,1.384631187,0.251647077,0.939121432,-2.399052646,0.424294554,1.173895047,-0.269445767,1.738520305,-1.981548275,6.186611587,19.608052568,0.319917633
claude-version,EC,openai__gpt-5.2,039,B,17.0,5.0,3.694737,24.0,0.038892,0.490506,0.363636,2.0,1.0,2.057971,99.0,4.0,24.75,5.735825795,0.516414992,-0.12981042,0.428451812,-2.5534397,-0.126124649,0.179660944,0.110912458,0.552788273,-1.862032946,6.858268386,29.461345316,-0.249393577
claude-version,EC,openai__gpt-5.2,040,C,17.0,6.0,5.84,52.0,0.0584,0.567059,0.362745,9.0,4.0,1.626374,102.0,2.0,51.0,5.735825795,1.384631187,1.883853044,3.288201686,-2.134438219,0.506200354,0.171122921,2.773420035,4.109984367,-1.977826022,7.1461213,9.75475982,2.276423623
claude-version,EC,openai__gpt-5.2,041,A,17.0,5.0,3.628571,22.0,0.034558,0.387245,0.441441,1.0,3.0,1.974684,111.0,6.0,18.5,5.735825795,0.516414992,-0.191917517,0.224183963,-2.646527275,-0.979056763,0.925228718,-0.269445767,2.924252336,-1.884377999,8.009680042,49.167930811,-0.850778625
claude-version,EC,openai__gpt-5.2,042,C,18.0,6.0,3.697917,21.0,0.03852,0.450602,0.386139,4.0,2.0,1.769231,101.0,5.0,20.2,6.19009106,1.384631187,-0.126825494,0.122050039,-2.561429681,-0.455730241,0.395296335,0.871628909,1.738520305,-1.939498945,7.050170329,39.314638064,-0.687201892
claude-version,EC,openai__gpt-5.2,043,B,7.0,5.0,3.987179,27.0,0.051118,0.676724,0.444444,0.0,1.0,1.152174,81.0,3.0,27.0,1.193173145,0.516414992,0.144691947,0.734853584,-2.290844246,1.412029276,0.954005018,-0.649803992,0.552788273,-2.105049049,5.131150903,19.608052568,-0.03289496
claude-version,EC,openai__gpt-5.2,044,A,11.0,5.0,3.564103,25.0,0.045694,0.528788,0.345679,9.0,0.0,1.783333,81.0,3.0,27.0,3.010234205,0.516414992,-0.252430776,0.530585736,-2.407343325,0.190083282,0.007587677,2.773420035,-0.632943758,-1.935715522,5.131150903,19.608052568,-0.03289496
claude-version,EC,openai__gpt-5.2,045,A,14.0,7.0,6.65,94.0,0.0665,0.520395,0.39604,3.0,2.0,1.386139,101.0,1.0,101.0,4.37303,2.252847381,2.644164207,7.577826499,-1.960462824,0.120757407,0.490172841,0.491270684,1.738520305,-2.042278624,7.050170329,-0.098532927,7.087504005
claude-version,EC,openai__gpt-5.2,046,A,12.0,7.0,5.986301,60.0,0.082004,0.402679,0.27027,3.0,3.0,1.382353,74.0,1.0,74.0,3.46449947,2.252847381,2.02117932,4.105273079,-1.627461032,-0.851572483,-0.715020385,0.491270684,2.924252336,-2.043294369,4.459494104,-0.098532927,4.489520599
claude-version,EC,openai__gpt-5.2,047,B,12.0,6.0,4.066667,28.0,0.054222,0.575373,0.320513,10.0,0.0,1.432099,78.0,3.0,26.0,3.46449947,1.384631187,0.219303816,0.836987508,-2.224175157,0.574873693,-0.233565959,3.15377826,-0.632943758,-2.029948024,4.843297989,19.608052568,-0.129116568
claude-version,EC,openai__gpt-5.2,048,B,9.0,7.0,4.641791,31.0,0.06928,0.527193,0.42029,2.0,1.0,1.545455,69.0,2.0,34.5,2.101703675,2.252847381,0.759147269,1.14338928,-1.900752751,0.17690864,0.72254889,0.110912458,0.552788273,-1.999535765,3.979739247,9.75475982,0.688767097
claude-version,EC,openai__gpt-5.2,049,B,10.0,5.0,4.178571,33.0,0.049745,0.458824,0.395349,0.0,1.0,1.653846,86.0,2.0,43.0,2.55596894,0.516414992,0.324343149,1.347657129,-2.32033415,-0.387816819,0.483551321,-0.649803992,0.552788273,-1.970455564,5.610905759,9.75475982,1.506650762
claude-version,EC,openai__gpt-5.2,050,C,14.0,5.0,4.43038,31.0,0.056081,0.550833,0.358025,6.0,2.0,1.691176,81.0,2.0,40.5,4.37303,0.516414992,0.560705117,1.14338928,-2.18424673,0.372174183,0.125893438,1.632345359,1.738520305,-1.960440306,5.131150903,9.75475982,1.266096743
claude-version,EC,openai__gpt-5.2,051,A,11.0,6.0,5.034091,51.0,0.057206,0.428986,0.355556,0.0,0.0,1.671642,90.0,2.0,45.0,3.010234205,1.384631187,1.127381922,3.186067762,-2.160083481,-0.634277617,0.102234202,-0.649803992,-0.632943758,-1.965681079,5.994709645,9.75475982,1.699093977
claude-version,EC,openai__gpt-5.2,052,B,12.0,6.0,3.761194,37.0,0.056137,0.483333,0.405797,10.0,1.0,1.462687,69.0,2.0,34.5,3.46449947,1.384631187,-0.067430174,1.756192825,-2.183043937,-0.185373369,0.583669464,3.15377826,0.552788273,-2.021741576,3.979739247,9.75475982,0.688767097
claude-version,EC,openai__gpt-5.2,053,C,14.0,6.0,3.081081,18.0,0.041636,0.483333,0.358974,5.0,4.0,1.949153,78.0,4.0,19.5,4.37303,1.384631187,-0.705822157,-0.184351733,-2.49450285,-0.185373369,0.134987247,1.251987134,4.109984367,-1.891227706,4.843297989,29.461345316,-0.754557018
claude-version,EC,openai__gpt-5.2,054,B,18.0,6.0,5.241071,54.0,0.046795,0.398315,0.321739,4.0,5.0,1.644444,115.0,3.0,38.333333,6.19009106,1.384631187,1.32166489,3.492469535,-2.383695559,-0.887618964,-0.221817792,0.871628909,5.295716399,-1.972978025,8.393483927,19.608052568,1.057616561
claude-version,EC,openai__gpt-5.2,055,B,11.0,6.0,4.313953,29.0,0.050162,0.50137,0.382022,7.0,6.0,1.656716,89.0,3.0,29.666667,3.010234205,1.384631187,0.451420243,0.939121432,-2.311377639,-0.036388403,0.35584511,2.012703584,6.48144843,-1.969685572,5.898758673,19.608052568,0.223696025
claude-version,EC,openai__gpt-5.2,056,C,8.0,6.0,4.093333,29.0,0.054578,0.410656,0.467532,0.0,1.0,1.075949,77.0,2.0,38.5,1.64743841,1.384631187,0.24433401,0.939121432,-2.216528831,-0.785682752,1.175246182,-0.649803992,0.552788273,-2.125499439,4.747347017,9.75475982,1.073653528
claude-version,EC,openai__gpt-5.2,057,B,14.0,6.0,4.380952,35.0,0.052154,0.507534,0.390805,4.0,1.0,2.063492,87.0,3.0,29.0,4.37303,1.384631187,0.51430924,1.551924977,-2.268592579,0.014526014,0.440008362,0.871628909,0.552788273,-1.860551718,5.706856731,19.608052568,0.159548255
claude-version,EC,openai__gpt-5.2,058,B,12.0,7.0,4.860759,50.0,0.061529,0.469118,0.419753,12.0,1.0,1.727273,81.0,2.0,40.5,3.46449947,2.252847381,0.964682843,3.083933838,-2.067232168,-0.302788753,0.717403078,3.91449471,0.552788273,-1.950755849,5.131150903,9.75475982,1.266096743
claude-version,EC,openai__gpt-5.2,059,B,13.0,6.0,4.129412,36.0,0.048581,0.426389,0.420455,3.0,2.0,1.648649,88.0,3.0,29.333333,3.918764735,1.384631187,0.278199771,1.654058901,-2.345335058,-0.655728743,0.724130006,0.491270684,1.738520305,-1.971849866,5.802807702,19.608052568,0.191622092
claude-version,EC,openai__gpt-5.2,060,A,10.0,6.0,4.980769,46.0,0.095784,0.504762,0.358491,3.0,0.0,1.533333,53.0,1.0,53.0,2.55596894,1.384631187,1.07733092,2.675398142,-1.331488077,-0.008370606,0.130358891,0.491270684,-0.632943758,-2.002787974,2.444523706,-0.098532927,2.468866838
claude-version,EC,openai__gpt-5.2,061,A,13.0,5.0,3.333333,17.0,0.046296,0.524219,0.293333,3.0,2.0,1.394366,75.0,3.0,25.0,3.918764735,0.516414992,-0.469044365,-0.286485657,-2.394413302,0.152343508,-0.494018784,0.491270684,1.738520305,-2.040071403,4.555445075,19.608052568,-0.225338176
claude-version,EC,openai__gpt-5.2,062,A,13.0,6.0,4.146341,32.0,0.050565,0.485385,0.406977,6.0,3.0,1.820896,86.0,4.0,21.5,3.918764735,1.384631187,0.294090274,1.245523204,-2.302721826,-0.168423923,0.594976835,1.632345359,2.924252336,-1.925637752,5.610905759,29.461345316,-0.562113802
claude-version,EC,openai__gpt-5.2,063,B,13.0,6.0,3.876543,28.0,0.047859,0.485385,0.297619,6.0,0.0,1.581081,84.0,3.0,28.0,3.918764735,1.384631187,0.040842829,0.836987508,-2.360842495,-0.168423923,-0.452948114,1.632345359,-0.632943758,-1.989977672,5.419003817,19.608052568,0.063326647
claude-version,EC,openai__gpt-5.2,064,C,10.0,6.0,4.670732,32.0,0.05696,0.543939,0.333333,9.0,1.0,1.256098,84.0,2.0,42.0,2.55596894,1.384631187,0.786312905,1.245523204,-2.165367178,0.315229993,-0.110718084,2.773420035,0.552788273,-2.077167299,5.419003817,9.75475982,1.410429154
claude-version,EC,openai__gpt-5.2,065,C,10.0,6.0,4.030769,34.0,0.062012,0.45463,0.343284,0.0,1.0,1.409836,67.0,2.0,33.5,2.55596894,1.384631187,0.185607951,1.449791053,-2.05685808,-0.422459107,-0.015362452,-0.649803992,0.552788273,-2.03592096,3.787837304,9.75475982,0.592545489
claude-version,EC,openai__gpt-5.2,066,A,7.0,7.0,8.781818,54.0,0.159669,0.537,0.446429,7.0,0.0,1.6,56.0,1.0,56.0,1.193173145,2.252847381,4.645207444,3.492469535,0.040662302,0.257914105,0.973026315,2.012703584,-0.632943758,-1.984901897,2.73237662,-0.098532927,2.757531661
claude-version,EC,openai__gpt-5.2,067,C,13.0,6.0,3.6625,18.0,0.045781,0.520588,0.493976,5.0,3.0,1.731343,83.0,3.0,27.666667,3.918764735,1.384631187,-0.160069865,-0.184351733,-2.405474701,0.12235158,1.428646275,1.251987134,2.924252336,-1.949663909,5.323052845,19.608052568,0.03125281
claude-version,EC,openai__gpt-5.2,068,B,11.0,6.0,3.564706,32.0,0.041938,0.511842,0.420455,2.0,0.0,1.84507,88.0,3.0,29.333333,3.010234205,1.384631187,-0.251864766,1.245523204,-2.48801636,0.050109937,0.724130006,0.110912458,-0.632943758,-1.919152114,5.802807702,19.608052568,0.191622092
claude-version,EC,openai__gpt-5.2,069,B,16.0,6.0,4.52,26.0,0.060267,0.573387,0.38961,5.0,2.0,1.163265,77.0,2.0,38.5,5.28156053,1.384631187,0.644827446,0.63271966,-2.094337964,0.558469405,0.428557253,1.251987134,1.738520305,-2.102073446,4.747347017,9.75475982,1.073653528
claude-version,EC,openai__gpt-5.2,070,A,25.0,7.0,4.019048,21.0,0.038277,0.474211,0.33945,7.0,1.0,1.613861,109.0,4.0,27.25,9.369947914,2.252847381,0.174605967,0.122050039,-2.566648943,-0.260720758,-0.052101825,2.012703584,0.552788273,-1.981183132,7.8177781,29.461345316,-0.008839558
claude-version,EC,openai__gpt-5.2,071,A,11.0,6.0,4.194805,31.0,0.054478,0.45,0.43038,11.0,2.0,1.407407,79.0,2.0,39.5,3.010234205,1.384631187,0.339581287,1.14338928,-2.218676675,-0.460702739,0.819236492,3.534136485,1.738520305,-2.036572636,4.93924896,9.75475982,1.169875135
claude-version,EC,openai__gpt-5.2,072,A,10.0,7.0,4.152778,40.0,0.057677,0.403175,0.405405,7.0,3.0,1.567164,74.0,2.0,37.0,2.55596894,2.252847381,0.300132402,2.062594597,-2.149967134,-0.847475541,0.579913117,2.012703584,2.924252336,-1.993711461,4.459494104,9.75475982,0.929321116
claude-version,EC,openai__gpt-5.2,073,C,12.0,4.0,4.405063,23.0,0.05576,0.531538,0.341463,7.0,2.0,1.589041,82.0,3.0,27.333333,3.46449947,-0.351801202,0.536941169,0.326317888,-2.19114131,0.212798183,-0.032812217,2.012703584,1.738520305,-1.987842085,5.227101874,19.608052568,-0.000821123
claude-version,EC,openai__gpt-5.2,074,A,19.0,5.0,3.659091,24.0,0.041581,0.45443,0.336957,6.0,1.0,1.77381,92.0,4.0,23.0,6.644356325,0.516414992,-0.163269743,0.428451812,-2.495684164,-0.4241111,-0.075991041,1.632345359,0.552788273,-1.938270446,6.186611587,29.461345316,-0.417781391
claude-version,EC,openai__gpt-5.2,075,B,8.0,8.0,3.62963,36.0,0.04481,0.493939,0.301205,0.0,6.0,1.857143,83.0,2.0,41.5,1.64743841,3.121063576,-0.19092348,1.654058901,-2.42633027,-0.097768193,-0.418585206,-0.649803992,6.48144843,-1.915913051,5.323052845,9.75475982,1.36231835
claude-version,EC,openai__gpt-5.2,076,C,14.0,6.0,4.033708,31.0,0.045323,0.463636,0.395604,4.0,1.0,1.768116,91.0,2.0,45.5,4.37303,1.384631187,0.188366661,1.14338928,-2.415311828,-0.348069874,0.485994863,0.871628909,0.552788273,-1.939798088,6.090660616,9.75475982,1.747204781
claude-version,EC,openai__gpt-5.2,077,B,15.0,5.0,3.911765,30.0,0.057526,0.544643,0.328571,20.0,5.0,1.877193,70.0,2.0,35.0,4.827295265,0.516414992,0.073904162,1.041255356,-2.153210379,0.321045007,-0.156350032,6.957360512,5.295716399,-1.910533841,4.075690218,9.75475982,0.736877901
claude-version,EC,openai__gpt-5.2,078,C,15.0,7.0,4.131868,58.0,0.045405,0.410526,0.354839,0.0,3.0,1.545455,93.0,2.0,46.5,4.827295265,2.252847381,0.28050511,3.901005231,-2.413550596,-0.786756547,0.095363537,-0.649803992,2.924252336,-1.999535765,6.282562558,9.75475982,1.843426389
claude-version,EC,openai__gpt-5.2,079,C,18.0,5.0,3.637363,30.0,0.039971,0.482895,0.347368,7.0,2.0,1.826087,95.0,4.0,23.75,6.19009106,0.516414992,-0.183664855,1.041255356,-2.530264459,-0.188991233,0.023772549,2.012703584,1.738520305,-1.924245059,6.474464501,29.461345316,-0.345615185
claude-version,EC,openai__gpt-5.2,080,A,15.0,7.0,5.168831,37.0,0.067128,0.53,0.367089,10.0,0.0,2.1,79.0,2.0,39.5,4.827295265,2.252847381,1.253856399,1.756192825,-1.946974362,0.200094359,0.212749377,3.15377826,-0.632943758,-1.850756993,4.93924896,9.75475982,1.169875135
claude-version,EC,openai__gpt-5.2,081,C,13.0,8.0,3.8,33.0,0.042222,0.483553,0.44086,3.0,6.0,2.078125,93.0,3.0,31.0,3.918764735,3.121063576,-0.031004699,1.347657129,-2.481916482,-0.183556177,0.919661275,0.491270684,6.48144843,-1.856625833,6.282562558,19.608052568,0.35199147
claude-version,EC,openai__gpt-5.2,082,B,13.0,5.0,5.0625,31.0,0.079102,0.451818,0.378788,0.0,6.0,1.02381,66.0,2.0,33.0,3.918764735,0.516414992,1.154048193,1.14338928,-1.689791476,-0.445686125,0.324855249,-0.649803992,6.48144843,-2.139487801,3.691886333,9.75475982,0.544434686
claude-version,EC,openai__gpt-5.2,083,C,10.0,5.0,3.694444,19.0,0.051312,0.413934,0.426667,0.0,1.0,1.485714,75.0,3.0,25.0,2.55596894,0.516414992,-0.130085446,-0.082217809,-2.286677428,-0.758606591,0.783656604,-0.649803992,0.552788273,-2.015563666,4.555445075,19.608052568,-0.225338176
claude-version,EC,openai__gpt-5.2,084,B,11.0,6.0,5.197531,36.0,0.064167,0.413158,0.357143,0.0,5.0,1.635135,84.0,3.0,28.0,3.010234205,1.384631187,1.280795819,1.654058901,-2.010572034,-0.765016323,0.117441658,-0.649803992,5.295716399,-1.975475535,5.419003817,19.608052568,0.063326647
claude-version,EC,openai__gpt-5.2,085,C,14.0,5.0,6.418605,47.0,0.074635,0.44403,0.306818,4.0,1.0,1.520548,88.0,2.0,44.0,4.37303,0.516414992,2.426963958,2.777532066,-1.785735684,-0.510014723,-0.364798536,0.871628909,0.552788273,-2.006218059,5.802807702,9.75475982,1.60287237
claude-version,EC,openai__gpt-5.2,086,A,10.0,6.0,4.011364,29.0,0.045584,0.547222,0.494505,1.0,2.0,2.0,91.0,3.0,30.333333,2.55596894,1.384631187,0.167393336,0.939121432,-2.409705954,0.342347454,1.433715427,-0.269445767,1.738520305,-1.877585974,6.090660616,19.608052568,0.2878437
claude-version,EC,openai__gpt-5.2,087,A,27.0,5.0,3.868421,30.0,0.033934,0.421845,0.305085,7.0,3.0,1.669903,118.0,4.0,29.5,10.278478444,0.516414992,0.033219067,1.041255356,-2.659929824,-0.693262018,-0.381405039,2.012703584,2.924252336,-1.966147635,8.681336841,29.461345316,0.207659059
claude-version,EC,openai__gpt-5.2,088,A,13.0,7.0,4.666667,32.0,0.077778,0.409434,0.349206,1.0,3.0,1.295082,63.0,3.0,21.0,3.918764735,2.252847381,0.782497269,1.245523204,-1.718228936,-0.795776428,0.041385216,-0.269445767,2.924252336,-2.066708289,3.404033419,19.608052568,-0.610224606
claude-version,EC,openai__gpt-5.2,089,A,11.0,5.0,6.107527,79.0,0.065672,0.471127,0.351064,0.0,3.0,1.373494,94.0,1.0,94.0,3.010234205,0.516414992,2.134968802,6.045817637,-1.978246976,-0.286194486,0.059189534,-0.649803992,2.924252336,-2.045671148,6.37851353,-0.098532927,6.413952752
claude-version,EC,openai__gpt-5.2,090,C,7.0,6.0,4.10989,18.0,0.045164,0.505625,0.457447,4.0,0.0,2.147541,94.0,3.0,31.333333,1.193173145,1.384631187,0.259875333,-0.184351733,-2.4187269,-0.001242257,1.078606493,0.871628909,-0.632943758,-1.838002228,6.37851353,19.608052568,0.384065307
claude-version,EC,openai__gpt-5.2,091,A,15.0,7.0,4.2875,28.0,0.053594,0.448507,0.409639,2.0,1.0,1.533333,83.0,3.0,27.666667,4.827295265,2.252847381,0.426589982,0.836987508,-2.23766362,-0.473034865,0.620485496,0.110912458,0.552788273,-2.002787974,5.323052845,19.608052568,0.03125281
claude-version,EC,openai__gpt-5.2,092,B,17.0,6.0,4.891566,41.0,0.058935,0.426087,0.305882,12.0,5.0,2.150943,85.0,2.0,42.5,5.735825795,1.384631187,0.99360001,2.164728521,-2.122947251,-0.658223252,-0.373767772,3.91449471,5.295716399,-1.837089506,5.514954788,9.75475982,1.458539958
claude-version,EC,openai__gpt-5.2,093,C,9.0,6.0,5.011364,48.0,0.056947,0.471622,0.433333,1.0,3.0,1.951613,90.0,2.0,45.0,2.101703675,1.384631187,1.106049093,2.87966599,-2.165646398,-0.282105804,0.847533666,-0.269445767,2.924252336,-1.890567713,5.994709645,9.75475982,1.699093977
claude-version,EC,openai__gpt-5.2,094,C,16.0,6.0,4.757576,52.0,0.048056,0.438824,0.435644,8.0,3.0,1.694118,101.0,2.0,50.5,5.28156053,1.384631187,0.867829526,3.288201686,-2.356611241,-0.553016094,0.869678864,2.39306181,2.924252336,-1.959650997,7.050170329,9.75475982,2.228312819
claude-version,EC,openai__gpt-5.2,095,C,16.0,6.0,4.196721,36.0,0.034399,0.464423,0.412698,2.0,4.0,1.552381,126.0,4.0,31.5,5.28156053,1.384631187,0.341379751,1.654058901,-2.649942348,-0.341569283,0.649798417,0.110912458,4.109984367,-1.99767759,9.448944612,29.461345316,0.400102274
claude-version,EC,openai__gpt-5.2,096,A,9.0,6.0,4.761364,31.0,0.054106,0.496575,0.417582,0.0,1.0,1.421687,91.0,3.0,30.333333,2.101703675,1.384631187,0.871385154,1.14338928,-2.226666656,-0.075994929,0.696599433,-0.649803992,0.552788273,-2.032741458,6.090660616,19.608052568,0.2878437
claude-version,EC,openai__gpt-5.2,097,B,15.0,7.0,4.046875,30.0,0.063232,0.489474,0.409091,2.0,3.0,1.515152,66.0,2.0,33.0,4.827295265,2.252847381,0.200725941,1.041255356,-2.030654379,-0.134648931,0.615234277,0.110912458,2.924252336,-2.007665751,3.691886333,9.75475982,0.544434686
claude-version,EC,openai__gpt-5.2,098,A,11.0,4.0,3.641026,24.0,0.04668,0.518939,0.402439,4.0,1.0,1.707692,82.0,4.0,20.5,3.010234205,-0.351801202,-0.180226559,0.428451812,-2.38616558,0.1087309,0.55149137,0.871628909,0.552788273,-1.956009231,5.227101874,29.461345316,-0.65833541
claude-version,EC,openai__gpt-5.2,099,B,17.0,5.0,4.350515,29.0,0.044851,0.45241,0.34,6.0,6.0,1.763158,100.0,3.0,33.333333,5.735825795,0.516414992,0.485739375,0.939121432,-2.425449653,-0.440796227,-0.04683144,1.632345359,6.48144843,-1.941128269,6.954219358,19.608052568,0.576508523
claude-version,EC,openai__gpt-5.2,100,C,12.0,5.0,5.78125,38.0,0.090332,0.648113,0.409091,7.0,1.0,1.606557,66.0,2.0,33.0,3.46449947,0.516414992,1.828707018,1.858326749,-1.448588553,1.175703454,0.615234277,2.012703584,0.552788273,-1.983142721,3.691886333,9.75475982,0.544434686
claude-version,EC,openai__gpt-5.2,101,B,5.0,5.0,4.736842,31.0,0.083102,0.655263,0.559322,0.0,0.0,1.607843,59.0,2.0,29.5,0.284642615,0.516414992,0.848367437,1.14338928,-1.603877701,1.234762194,2.054825464,-0.649803992,-0.632943758,-1.9827977,3.020229534,9.75475982,0.207659059
claude-version,EC,openai__gpt-5.2,102,A,19.0,5.0,3.951923,29.0,0.037999,0.408333,0.398148,2.0,2.0,1.582418,108.0,4.0,27.0,6.644356325,0.516414992,0.1115987,0.939121432,-2.57261995,-0.804870648,0.510372788,0.110912458,1.738520305,-1.989618969,7.721827128,29.461345316,-0.03289496
claude-version,EC,openai__gpt-5.2,103,C,21.0,5.0,3.685484,30.0,0.029722,0.445192,0.356589,6.0,3.0,2.195122,129.0,5.0,25.8,7.552886855,0.516414992,-0.138495801,1.041255356,-2.750397029,-0.500416645,0.112132943,1.632345359,2.924252336,-1.82523673,9.736797526,39.314638064,-0.148360889
