version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,moonshotai__kimi-k2.5,156,C,14.0,6.0,3.1875,26.0,0.033203,0.517273,0.48,3.0,5.0,0.539877,100.0,4.0,25.0,4.774224285,0.343622301,-0.403173012,0.340786018,-2.032132714,-0.660310739,-0.11102812,0.135187105,3.190034025,-1.871925181,5.04778666,9.342405822,-0.329276227
kimi-version,CE,moonshotai__kimi-k2.5,157,A,9.0,5.0,3.315789,33.0,0.034903,0.656098,0.54,12.0,0.0,0.721311,100.0,5.0,20.0,2.472816566,-0.208647549,-0.210524688,0.938716167,-1.998390996,0.32146879,0.400945549,3.089737734,-0.571266292,-1.760970239,5.04778666,12.535735676,-0.727184782
kimi-version,CE,moonshotai__kimi-k2.5,158,B,7.0,6.0,2.882353,20.0,0.03391,0.692,0.577778,0.0,3.0,0.605839,90.0,5.0,18.0,1.552253478,0.343622301,-0.861404491,-0.171725539,-2.018100129,0.575370095,0.723301237,-0.849663104,1.685513898,-1.831586491,4.319707604,12.535735676,-0.886348205
kimi-version,CE,moonshotai__kimi-k2.5,159,B,14.0,10.0,3.505155,43.0,0.036136,0.488182,0.43,13.0,5.0,0.532934,100.0,3.0,33.333333,4.774224285,2.552701702,0.073841412,1.792902095,-1.973918327,-0.866044205,-0.537672844,3.418021137,3.190034025,-1.876171133,5.04778666,6.149075968,0.333904673
kimi-version,CE,moonshotai__kimi-k2.5,160,B,10.0,7.0,2.852273,22.0,0.032412,0.475962,0.430108,0.0,5.0,0.558824,93.0,5.0,18.6,2.93309811,0.895892151,-0.906574861,-0.000888353,-2.047832537,-0.952464848,-0.536751292,-0.849663104,3.190034025,-1.860338249,4.538131321,12.535735676,-0.838599178
kimi-version,CE,moonshotai__kimi-k2.5,161,A,9.0,6.0,2.788732,16.0,0.039278,0.530263,0.539474,11.0,0.0,0.637255,76.0,5.0,15.2,2.472816566,0.343622301,-1.001992763,-0.51339991,-1.911555693,-0.568444605,0.396457246,2.761454331,-0.571266292,-1.812374213,3.300396925,12.535735676,-1.109176996
kimi-version,CE,moonshotai__kimi-k2.5,162,C,7.0,8.0,2.707692,19.0,0.041657,0.647368,0.608696,3.0,4.0,0.583333,69.0,4.0,17.25,1.552253478,1.448162002,-1.123688467,-0.257144132,-1.864337136,0.259729656,0.987121268,0.135187105,2.437773962,-1.845349908,2.790741585,9.342405822,-0.946034488
kimi-version,CE,moonshotai__kimi-k2.5,163,A,10.0,7.0,3.774194,43.0,0.060874,0.482812,0.40625,0.0,2.0,0.631579,64.0,2.0,32.0,2.93309811,0.895892151,0.477850428,1.792902095,-1.482916787,-0.904021198,-0.740329088,-0.849663104,0.933253835,-1.815845339,2.426702057,2.955746113,0.227795751
kimi-version,CE,moonshotai__kimi-k2.5,164,C,23.0,6.0,2.663265,18.0,0.027176,0.414545,0.230769,6.0,0.0,0.530488,104.0,6.0,17.333333,8.916758179,0.343622301,-1.190403361,-0.342562725,-2.151757029,-1.386809911,-2.237689945,1.120037315,-0.571266292,-1.877666971,5.339018283,15.729065531,-0.939402705
kimi-version,CE,moonshotai__kimi-k2.5,165,B,7.0,5.0,3.554217,20.0,0.042822,0.667045,0.546512,0.0,4.0,0.736842,86.0,3.0,28.666667,1.552253478,-0.208647549,0.147516568,-0.171725539,-1.841214135,0.398886694,0.456511758,-0.849663104,2.437773962,-1.751472343,4.028475981,6.149075968,-0.037476593
kimi-version,CE,moonshotai__kimi-k2.5,166,B,14.0,7.0,3.547368,44.0,0.037341,0.471739,0.474747,6.0,7.0,0.594406,99.0,4.0,24.75,4.774224285,0.895892151,0.1372316,1.878320688,-1.950001403,-0.982330182,-0.155851415,1.120037315,4.694554152,-1.838578277,4.974978755,9.342405822,-0.349171655
kimi-version,CE,moonshotai__kimi-k2.5,167,B,14.0,7.0,4.181818,27.0,0.042241,0.564035,0.421569,15.0,0.0,0.620438,102.0,3.0,34.0,4.774224285,0.895892151,1.089969008,0.426204611,-1.852745863,-0.3296068,-0.609613678,4.074587943,-0.571266292,-1.822658554,5.193402472,6.149075968,0.386959173
kimi-version,CE,moonshotai__kimi-k2.5,168,C,13.0,7.0,3.376344,42.0,0.036305,0.653774,0.53125,16.0,2.0,0.554054,96.0,3.0,32.0,4.313942741,0.895892151,-0.119590786,1.707483503,-1.970564003,0.305033309,0.326282722,4.402871346,0.933253835,-1.863255316,4.756555038,6.149075968,0.227795751
kimi-version,CE,moonshotai__kimi-k2.5,169,A,17.0,6.0,3.991667,35.0,0.033264,0.459375,0.282258,22.0,5.0,0.793388,124.0,4.0,31.0,6.155068917,0.343622301,0.804424094,1.109553353,-2.030921982,-1.069769203,-1.798339741,6.372571765,3.190034025,-1.716891955,6.795176396,9.342405822,0.14821404
kimi-version,CE,moonshotai__kimi-k2.5,170,C,9.0,9.0,3.258929,37.0,0.029098,0.628814,0.525862,7.0,0.0,0.699301,116.0,4.0,29.0,2.472816566,2.000431852,-0.295909902,1.280390539,-2.113609039,0.128514548,0.280307487,1.448320718,-0.571266292,-1.774430331,6.212713151,9.342405822,-0.010949382
kimi-version,CE,moonshotai__kimi-k2.5,171,C,9.0,6.0,3.028986,19.0,0.043898,0.384286,0.410959,3.0,0.0,0.508333,73.0,4.0,18.25,2.472816566,0.343622301,-0.641209449,-0.257144132,-1.819857612,-1.600803549,-0.700147688,0.135187105,-0.571266292,-1.891215736,3.081973208,9.342405822,-0.866452777
kimi-version,CE,moonshotai__kimi-k2.5,172,A,18.0,7.0,3.361446,38.0,0.040499,0.536,0.418605,22.0,1.0,0.510345,86.0,3.0,28.666667,6.61535046,0.895892151,-0.141962733,1.365809131,-1.8873212,-0.527872164,-0.634905177,6.372571765,0.180993771,-1.889985309,4.028475981,6.149075968,-0.037476593
kimi-version,CE,moonshotai__kimi-k2.5,173,A,9.0,8.0,3.058824,22.0,0.044983,0.635897,0.471429,9.0,3.0,0.632653,70.0,2.0,35.0,2.472816566,1.448162002,-0.596402484,-0.000888353,-1.798322457,0.17860599,-0.184163559,2.104887524,1.685513898,-1.81518854,2.863549491,2.955746113,0.466540884
kimi-version,CE,moonshotai__kimi-k2.5,174,A,16.0,7.0,4.114286,42.0,0.039184,0.68125,0.416667,28.0,3.0,0.539877,108.0,3.0,36.0,5.694787373,0.895892151,0.988557923,1.707483503,-1.913421411,0.499345388,-0.651441926,8.342272184,1.685513898,-1.871925181,5.630249906,6.149075968,0.546122595
kimi-version,CE,moonshotai__kimi-k2.5,175,A,7.0,5.0,3.657143,22.0,0.052245,0.73,0.569444,7.0,0.0,0.717391,72.0,2.0,36.0,1.552253478,-0.208647549,0.302077922,-0.000888353,-1.654185777,0.844108594,0.652188094,1.448320718,-0.571266292,-1.763367493,3.009165302,2.955746113,0.546122595
kimi-version,CE,moonshotai__kimi-k2.5,176,A,11.0,8.0,3.663158,43.0,0.03856,0.565385,0.387755,5.0,1.0,0.57554,98.0,3.0,32.666667,3.393379654,1.448162002,0.311110494,1.792902095,-1.925806607,-0.320059511,-0.898144972,0.791753912,0.180993771,-1.850115674,4.902170849,6.149075968,0.280850252
kimi-version,CE,moonshotai__kimi-k2.5,177,B,8.0,5.0,2.553191,13.0,0.054323,0.580769,0.352941,0.0,6.0,0.608108,51.0,4.0,12.75,2.012535022,-0.208647549,-1.355698684,-0.769655689,-1.612941489,-0.211262852,-1.19520916,-0.849663104,3.942294088,-1.830198896,1.480199283,9.342405822,-1.304152188
kimi-version,CE,moonshotai__kimi-k2.5,178,A,10.0,7.0,3.269841,34.0,0.051902,0.5375,0.272727,4.0,3.0,0.815385,66.0,3.0,22.0,2.93309811,0.895892151,-0.279523629,1.02413476,-1.660993665,-0.517264065,-1.879666758,0.463470509,1.685513898,-1.703439814,2.572317868,6.149075968,-0.56802136
kimi-version,CE,moonshotai__kimi-k2.5,179,A,6.0,4.0,3.5,23.0,0.072917,0.524074,0.52,2.0,0.0,0.625,50.0,2.0,25.0,1.091971935,-0.7609174,0.06610028,0.084530239,-1.243886487,-0.61221362,0.230287659,-0.193096298,-0.571266292,-1.819868689,1.407391378,2.955746113,-0.329276227
kimi-version,CE,moonshotai__kimi-k2.5,180,C,15.0,6.0,3.327586,18.0,0.057372,0.503846,0.262295,3.0,1.0,0.688312,61.0,3.0,20.333333,5.234505829,0.343622301,-0.192809433,-0.342562725,-1.552424726,-0.755267367,-1.968681914,0.135187105,0.180993771,-1.781150592,2.20827834,6.149075968,-0.700657572
kimi-version,CE,moonshotai__kimi-k2.5,181,B,6.0,7.0,2.6875,12.0,0.05599,0.68913,0.431373,0.0,0.0,0.56962,51.0,3.0,17.0,1.091971935,0.895892151,-1.154010279,-0.855074281,-1.579854757,0.555073267,-0.52595718,-0.849663104,-0.571266292,-1.853736016,1.480199283,6.149075968,-0.965929916
kimi-version,CE,moonshotai__kimi-k2.5,182,A,10.0,4.0,3.465753,26.0,0.047476,0.689189,0.454545,5.0,4.0,0.55,77.0,4.0,19.25,2.93309811,-0.7609174,0.014672432,0.340786018,-1.74884122,0.555490518,-0.328232949,0.791753912,2.437773962,-1.865734517,3.37320483,9.342405822,-0.786871066
kimi-version,CE,moonshotai__kimi-k2.5,183,C,10.0,5.0,3.207792,14.0,0.04166,0.515116,0.5125,3.0,10.0,0.477707,80.0,3.0,26.666667,2.93309811,-0.208647549,-0.372701032,-0.684237096,-1.864277592,-0.675565185,0.166290951,0.135187105,6.951334342,-1.909944894,3.591628547,6.149075968,-0.196640015
kimi-version,CE,moonshotai__kimi-k2.5,184,C,8.0,8.0,5.036364,48.0,0.09157,0.485294,0.446429,10.0,4.0,0.539326,56.0,1.0,56.0,2.012535022,1.448162002,2.373218975,2.219995059,-0.873660449,-0.886468331,-0.397485921,2.433170927,2.437773962,-1.872262142,1.844238812,-0.237583741,2.137756817
kimi-version,CE,moonshotai__kimi-k2.5,185,C,13.0,6.0,2.676056,18.0,0.037691,0.628378,0.460526,12.0,0.0,0.721649,76.0,5.0,15.2,4.313942741,0.343622301,-1.171195443,-0.342562725,-1.943054579,0.125431127,-0.277197707,3.089737734,-0.571266292,-1.760763537,3.300396925,12.535735676,-1.109176996
kimi-version,CE,moonshotai__kimi-k2.5,186,B,13.0,13.0,3.030928,37.0,0.031247,0.533636,0.509804,6.0,7.0,0.534591,102.0,5.0,20.4,4.313942741,4.209511253,-0.638293197,1.280390539,-2.070955538,-0.544590527,0.143286267,1.120037315,4.694554152,-1.875157804,5.193402472,12.535735676,-0.695352098
kimi-version,CE,moonshotai__kimi-k2.5,187,A,9.0,10.0,3.934783,46.0,0.042769,0.632692,0.542553,6.0,0.0,0.568182,94.0,2.0,47.0,2.472816566,2.552701702,0.719002839,2.049157874,-1.842266083,0.155940019,0.422730028,1.120037315,-0.571266292,-1.854615417,4.610939226,2.955746113,1.421521417
kimi-version,CE,moonshotai__kimi-k2.5,188,B,12.0,7.0,3.391304,33.0,0.049149,0.628125,0.464789,15.0,3.0,0.496,71.0,2.0,35.5,3.853661197,0.895892151,-0.097125735,0.938716167,-1.7156354,0.123641895,-0.240821978,4.074587943,1.685513898,-1.898757913,2.936357396,2.955746113,0.50633174
kimi-version,CE,moonshotai__kimi-k2.5,189,A,11.0,6.0,3.346535,32.0,0.033134,0.484043,0.466667,6.0,16.0,0.693431,105.0,4.0,26.25,3.393379654,0.343622301,-0.164354202,0.853297575,-2.033502231,-0.895315485,-0.224797202,1.120037315,11.464894723,-1.778020096,5.411826189,9.342405822,-0.229799088
kimi-version,CE,moonshotai__kimi-k2.5,190,A,9.0,8.0,4.637681,39.0,0.067213,0.580263,0.527778,5.0,3.0,0.550459,72.0,3.0,24.0,2.472816566,1.448162002,1.774526866,1.451227724,-1.357099875,-0.214841317,0.296656512,0.791753912,1.685513898,-1.865453818,3.009165302,6.149075968,-0.408857938
kimi-version,CE,moonshotai__kimi-k2.5,191,C,8.0,5.0,3.172414,16.0,0.054697,0.59697,0.327869,0.0,0.0,0.466667,61.0,3.0,20.333333,2.012535022,-0.208647549,-0.425827274,-0.51339991,-1.605518311,-0.096688314,-1.409145891,-0.849663104,-0.571266292,-1.916696344,2.20827834,6.149075968,-0.700657572
kimi-version,CE,moonshotai__kimi-k2.5,192,A,8.0,8.0,3.508197,38.0,0.057511,0.55625,0.428571,3.0,1.0,0.666667,63.0,2.0,31.5,2.012535022,1.448162002,0.078409506,1.365809131,-1.549665844,-0.384662832,-0.549866351,0.135187105,0.180993771,-1.79438747,2.353894151,2.955746113,0.188004895
kimi-version,CE,moonshotai__kimi-k2.5,193,B,12.0,10.0,2.844156,26.0,0.036937,0.475581,0.45122,7.0,1.0,0.6,82.0,5.0,16.4,3.853661197,2.552701702,-0.918763953,0.340786018,-1.958020023,-0.955159305,-0.356604823,1.448320718,0.180993771,-1.835157298,3.737244359,12.535735676,-1.013678942
kimi-version,CE,moonshotai__kimi-k2.5,194,B,13.0,6.0,3.256757,25.0,0.04401,0.438095,0.38961,12.0,0.0,0.573913,77.0,3.0,25.666667,4.313942741,0.343622301,-0.299171539,0.255367425,-1.817634629,-1.220262763,-0.882316453,3.089737734,-0.571266292,-1.851110656,3.37320483,6.149075968,-0.276221726
kimi-version,CE,moonshotai__kimi-k2.5,195,C,12.0,7.0,4.168421,38.0,0.043878,0.42551,0.530612,5.0,1.0,0.609589,98.0,3.0,32.666667,3.853661197,0.895892151,1.069851074,1.365809131,-1.820254574,-1.30926471,0.320838735,0.791753912,0.180993771,-1.829293199,4.902170849,6.149075968,0.280850252
kimi-version,CE,moonshotai__kimi-k2.5,196,C,13.0,5.0,3.453488,14.0,0.040157,0.551163,0.366667,5.0,0.0,0.598361,90.0,4.0,22.5,4.313942741,-0.208647549,-0.003745606,-0.684237096,-1.89410924,-0.420638431,-1.078086651,0.791753912,-0.571266292,-1.836159619,4.319707604,9.342405822,-0.528230505
kimi-version,CE,moonshotai__kimi-k2.5,197,A,12.0,7.0,4.433735,35.0,0.053418,0.592105,0.470588,9.0,1.0,0.576,85.0,2.0,42.5,3.853661197,0.895892151,1.468266352,1.109553353,-1.630903992,-0.131093914,-0.191339723,2.104887524,0.180993771,-1.849834363,3.955668076,2.955746113,1.063403718
kimi-version,CE,moonshotai__kimi-k2.5,198,A,8.0,7.0,2.706667,18.0,0.036089,0.5125,0.5625,0.0,8.0,0.613208,80.0,5.0,16.0,2.012535022,0.895892151,-1.125227683,-0.342562725,-1.974851186,-0.694065709,0.592935675,-0.849663104,5.446814215,-1.82708002,3.591628547,12.535735676,-1.045511627
kimi-version,CE,moonshotai__kimi-k2.5,199,A,11.0,5.0,3.558824,20.0,0.03489,0.74717,0.542056,10.0,4.0,0.538961,107.0,5.0,21.4,3.393379654,-0.208647549,0.154434783,-0.171725539,-1.998649021,0.965535964,0.41848918,2.433170927,2.437773962,-1.872485355,5.557442,12.535735676,-0.615770387
kimi-version,CE,moonshotai__kimi-k2.5,200,B,5.0,6.0,4.368421,26.0,0.076639,0.612121,0.583333,6.0,0.0,0.510204,60.0,3.0,20.0,0.631690391,0.343622301,1.370185981,0.340786018,-1.170011973,0.010460554,0.770701465,1.120037315,-0.571266292,-1.890071537,2.135470434,6.149075968,-0.727184782
kimi-version,CE,openai__gpt-5.2,001,C,13.0,12.0,3.919643,54.0,0.034997,0.498077,0.495652,3.0,9.0,0.664179,115.0,3.0,38.333333,4.313942741,3.657241403,0.696267487,2.732506616,-1.996525278,-0.796066114,0.022528744,0.135187105,6.199074279,-1.795908992,6.139905245,6.149075968,0.731813228
kimi-version,CE,openai__gpt-5.2,002,B,14.0,6.0,3.778761,27.0,0.03344,0.575,0.423729,15.0,0.0,0.588608,118.0,5.0,23.6,4.774224285,0.343622301,0.484708575,0.426204611,-2.027428722,-0.252061599,-0.591182626,4.074587943,-0.571266292,-1.842124012,6.358328962,12.535735676,-0.440690622
kimi-version,CE,openai__gpt-5.2,003,B,13.0,7.0,3.170213,25.0,0.033726,0.466667,0.459184,3.0,5.0,0.598425,98.0,4.0,24.5,4.313942741,0.895892151,-0.42913246,0.255367425,-2.021752174,-1.0181997,-0.288648852,0.135187105,3.190034025,-1.836120481,4.902170849,9.342405822,-0.369067082
kimi-version,CE,openai__gpt-5.2,004,B,12.0,5.0,2.926471,14.0,0.043036,0.498649,0.430556,7.0,0.0,0.53913,72.0,4.0,18.0,3.853661197,-0.208647549,-0.795153614,-0.684237096,-1.836966648,-0.792020892,-0.532928555,1.448320718,-0.571266292,-1.872382004,3.009165302,9.342405822,-0.886348205
kimi-version,CE,openai__gpt-5.2,005,B,6.0,4.0,2.595745,10.0,0.055229,0.580645,0.45098,3.0,0.0,0.348624,51.0,4.0,12.75,1.091971935,-0.7609174,-1.291796426,-1.025911467,-1.594959138,-0.212139788,-0.358652718,0.135187105,-0.571266292,-1.988884876,1.480199283,9.342405822,-1.304152188
kimi-version,CE,openai__gpt-5.2,006,B,6.0,7.0,3.468085,21.0,0.073789,0.44,0.55102,6.0,0.0,0.586667,49.0,2.0,24.5,1.091971935,0.895892151,0.018174337,-0.086306946,-1.22657897,-1.206790477,0.494978046,1.120037315,-0.571266292,-1.843311019,1.334583472,2.955746113,-0.369067082
kimi-version,CE,openai__gpt-5.2,007,C,14.0,8.0,4.62766,30.0,0.04923,0.595349,0.346939,6.0,3.0,0.587302,98.0,4.0,24.5,4.774224285,1.448162002,1.759478586,0.682460389,-1.714027706,-0.108152133,-1.246423593,1.120037315,1.685513898,-1.842922689,4.902170849,9.342405822,-0.369067082
kimi-version,CE,openai__gpt-5.2,008,A,24.0,8.0,3.243902,32.0,0.026373,0.6125,0.3,21.0,0.0,0.713333,130.0,7.0,18.571429,9.377039723,1.448162002,-0.318475565,0.853297575,-2.167695028,0.013140867,-1.646949127,6.044288362,-0.571266292,-1.76584914,7.23202383,18.922395385,-0.840872907
kimi-version,CE,openai__gpt-5.2,009,B,9.0,5.0,3.596774,25.0,0.058012,0.643243,0.578125,7.0,9.0,0.654762,64.0,2.0,32.0,2.472816566,-0.208647549,0.211423332,0.255367425,-1.539721961,0.230557385,0.726262151,1.448320718,6.199074279,-1.801667905,2.426702057,2.955746113,0.227795751
kimi-version,CE,openai__gpt-5.2,010,C,9.0,8.0,3.5,42.0,0.072917,0.404167,0.387755,9.0,5.0,0.681159,49.0,1.0,49.0,2.472816566,1.448162002,0.06610028,1.707483503,-1.243886487,-1.46020381,-0.898144972,2.104887524,3.190034025,-1.785524969,1.334583472,-0.237583741,1.58068484
kimi-version,CE,openai__gpt-5.2,011,C,8.0,8.0,3.310811,32.0,0.044741,0.465217,0.526316,6.0,0.0,0.771739,76.0,2.0,38.0,2.012535022,1.448162002,-0.218000023,0.853297575,-1.80312569,-1.028454195,0.284181421,1.120037315,-0.571266292,-1.730131279,3.300396925,2.955746113,0.705286018
kimi-version,CE,openai__gpt-5.2,012,C,11.0,8.0,3.458333,37.0,0.048032,0.523864,0.381579,6.0,3.0,0.5,76.0,4.0,19.0,3.393379654,1.448162002,0.003530007,1.280390539,-1.737805694,-0.613698754,-0.950844128,1.120037315,1.685513898,-1.896311736,3.300396925,9.342405822,-0.806766493
kimi-version,CE,openai__gpt-5.2,013,C,8.0,5.0,3.541667,27.0,0.04919,0.35,0.493333,0.0,6.0,0.584746,75.0,3.0,25.0,2.012535022,-0.208647549,0.128670553,0.426204611,-1.714821629,-1.843276396,0.002740962,-0.849663104,3.942294088,-1.844485796,3.227589019,6.149075968,-0.329276227
kimi-version,CE,openai__gpt-5.2,014,A,4.0,8.0,3.509804,26.0,0.06882,0.765909,0.509434,4.0,3.0,0.563218,53.0,2.0,26.5,0.171408847,1.448162002,0.080822697,0.340786018,-1.325204027,1.098059404,0.140129096,0.463470509,1.685513898,-1.857651123,1.625815095,2.955746113,-0.20990366
kimi-version,CE,openai__gpt-5.2,015,A,14.0,5.0,3.307692,20.0,0.036348,0.642553,0.5,13.0,6.0,0.731481,94.0,3.0,31.333333,4.774224285,-0.208647549,-0.222683746,-0.171725539,-1.969710536,0.225677659,0.059629769,3.418021137,3.942294088,-1.754750833,4.610939226,6.149075968,0.17474125
kimi-version,CE,openai__gpt-5.2,016,B,6.0,5.0,3.522727,23.0,0.080062,0.552,0.543478,6.0,1.0,0.512821,46.0,2.0,23.0,1.091971935,-0.208647549,0.100228837,0.084530239,-1.102072031,-0.414719112,0.430622956,1.120037315,0.180993771,-1.888471125,1.116159755,2.955746113,-0.488439649
kimi-version,CE,openai__gpt-5.2,017,A,11.0,6.0,2.986667,18.0,0.039822,0.643878,0.538462,9.0,4.0,0.642857,78.0,3.0,26.0,3.393379654,0.343622301,-0.704758814,-0.342562725,-1.900758343,0.235048147,0.387821957,2.104887524,2.437773962,-1.808948341,3.446012736,6.149075968,-0.249694516
kimi-version,CE,openai__gpt-5.2,018,B,8.0,5.0,3.901639,28.0,0.063961,0.565625,0.47619,5.0,3.0,0.610526,63.0,2.0,31.5,2.012535022,-0.208647549,0.669231339,0.511623203,-1.421645796,-0.318362216,-0.143538448,0.791753912,1.685513898,-1.828720182,2.353894151,2.955746113,0.188004895
kimi-version,CE,openai__gpt-5.2,019,B,16.0,7.0,3.71831,33.0,0.052371,0.634211,0.328767,19.0,2.0,0.563107,73.0,2.0,36.5,5.694787373,0.895892151,0.393930848,0.938716167,-1.65168492,0.166682487,-1.401483352,5.387721556,0.933253835,-1.857719005,3.081973208,2.955746113,0.585913451
kimi-version,CE,openai__gpt-5.2,020,A,12.0,6.0,3.606557,24.0,0.059124,0.401667,0.349206,5.0,1.0,0.445378,63.0,2.0,31.5,3.853661197,0.343622301,0.226114214,0.169948832,-1.517650908,-1.477883974,-1.227079521,0.791753912,0.180993771,-1.929715512,2.353894151,2.955746113,0.188004895
kimi-version,CE,openai__gpt-5.2,021,A,8.0,5.0,3.617647,24.0,0.053201,0.516667,0.414286,5.0,3.0,0.5,70.0,2.0,35.0,2.012535022,-0.208647549,0.242767784,0.169948832,-1.635211023,-0.664596411,-0.671758748,0.791753912,1.685513898,-1.896311736,2.863549491,2.955746113,0.466540884
kimi-version,CE,openai__gpt-5.2,022,A,9.0,7.0,3.720588,32.0,0.054715,0.7275,0.542857,15.0,3.0,0.64,70.0,2.0,35.0,2.472816566,0.895892151,0.397351662,0.853297575,-1.605161046,0.82642843,0.425324028,4.074587943,1.685513898,-1.810695523,2.863549491,2.955746113,0.466540884
kimi-version,CE,openai__gpt-5.2,023,A,13.0,7.0,3.190476,38.0,0.030385,0.454167,0.357798,3.0,6.0,0.610063,109.0,4.0,27.25,4.313942741,0.895892151,-0.398704028,1.365809131,-2.088064574,-1.106600522,-1.153764892,0.135187105,3.942294088,-1.829003327,5.703057811,9.342405822,-0.150217377
kimi-version,CE,openai__gpt-5.2,024,A,5.0,6.0,3.391304,28.0,0.049149,0.542647,0.577465,0.0,2.0,0.561404,71.0,2.0,35.5,0.631690391,0.343622301,-0.097125735,0.511623203,-1.7156354,-0.480864143,0.720630441,-0.849663104,0.933253835,-1.858760465,2.936357396,2.955746113,0.50633174
kimi-version,CE,openai__gpt-5.2,025,B,13.0,9.0,3.4,29.0,0.048571,0.664286,0.402778,11.0,2.0,0.690722,72.0,2.0,36.0,4.313942741,2.000431852,-0.084067173,0.597041796,-1.727107584,0.379374865,-0.769955298,2.761454331,0.933253835,-1.77967677,3.009165302,2.955746113,0.546122595
kimi-version,CE,openai__gpt-5.2,026,B,9.0,4.0,3.044118,20.0,0.044766,0.462162,0.527778,3.0,4.0,0.775,72.0,4.0,18.0,2.472816566,-0.7609174,-0.61848611,-0.171725539,-1.802629488,-1.050059356,0.296656512,0.135187105,2.437773962,-1.728137033,3.009165302,9.342405822,-0.886348205
kimi-version,CE,openai__gpt-5.2,027,A,4.0,7.0,3.093023,23.0,0.071931,0.435294,0.355556,0.0,0.0,0.554054,45.0,2.0,22.5,0.171408847,0.895892151,-0.545046717,0.084530239,-1.263456683,-1.240071619,-1.172895641,-0.849663104,-0.571266292,-1.863255316,1.04335185,2.955746113,-0.528230505
kimi-version,CE,openai__gpt-5.2,028,C,7.0,8.0,3.987952,72.0,0.048048,0.720732,0.435294,6.0,3.0,0.697368,85.0,2.0,42.5,1.552253478,1.448162002,0.798845373,4.270041287,-1.737488124,0.778564689,-0.492499701,1.120037315,1.685513898,-1.775612446,3.955668076,2.955746113,1.063403718
kimi-version,CE,openai__gpt-5.2,029,C,5.0,5.0,3.151515,25.0,0.04775,0.627027,0.637681,3.0,4.0,0.6,69.0,3.0,23.0,0.631690391,-0.208647549,-0.45721077,0.255367425,-1.743402849,0.115876766,1.234447215,0.135187105,2.437773962,-1.835157298,2.790741585,6.149075968,-0.488439649
kimi-version,CE,openai__gpt-5.2,030,C,13.0,9.0,3.237624,32.0,0.032056,0.605645,0.419048,9.0,4.0,0.695312,105.0,4.0,26.25,4.313942741,2.000431852,-0.327903077,0.853297575,-2.05489845,-0.035338144,-0.631125105,2.104887524,2.437773962,-1.776869781,5.411826189,9.342405822,-0.229799088
kimi-version,CE,openai__gpt-5.2,031,C,14.0,8.0,4.026667,37.0,0.053689,0.454762,0.384615,15.0,1.0,0.552632,78.0,3.0,26.0,4.774224285,1.448162002,0.856982702,1.280390539,-1.625525165,-1.102392643,-0.92493826,4.074587943,0.180993771,-1.864124932,3.446012736,6.149075968,-0.249694516
kimi-version,CE,openai__gpt-5.2,032,A,9.0,9.0,3.592593,34.0,0.044353,0.603846,0.435294,4.0,6.0,0.601562,85.0,4.0,21.25,2.472816566,2.000431852,0.20514483,1.02413476,-1.810826741,-0.04806079,-0.492499701,0.463470509,3.942294088,-1.834202066,3.955668076,9.342405822,-0.627707643
kimi-version,CE,openai__gpt-5.2,033,B,6.0,4.0,3.958333,23.0,0.082465,0.531818,0.34,3.0,8.0,0.488889,50.0,2.0,25.0,1.091971935,-0.7609174,0.754367275,0.084530239,-1.054377121,-0.557447543,-1.305633348,0.135187105,5.446814215,-1.903106605,1.407391378,2.955746113,-0.329276227
kimi-version,CE,openai__gpt-5.2,034,C,12.0,4.0,2.724638,17.0,0.039488,0.552941,0.328767,1.0,3.0,0.530973,73.0,4.0,18.25,3.853661197,-0.7609174,-1.09824109,-0.427981317,-1.907387598,-0.408064298,-1.401483352,-0.521379701,1.685513898,-1.877370372,3.081973208,9.342405822,-0.866452777
kimi-version,CE,openai__gpt-5.2,035,B,9.0,5.0,3.492063,26.0,0.05543,0.506452,0.41791,0.0,4.0,0.679012,67.0,4.0,16.75,2.472816566,-0.208647549,0.054181489,0.340786018,-1.590969676,-0.736837563,-0.640835539,-0.849663104,2.437773962,-1.786837954,2.645125774,9.342405822,-0.985825343
kimi-version,CE,openai__gpt-5.2,036,B,12.0,6.0,2.808219,22.0,0.038469,0.545833,0.397436,7.0,1.0,0.5,78.0,5.0,15.6,3.853661197,0.343622301,-0.972729631,-0.000888353,-1.927612781,-0.458332541,-0.81553802,1.448320718,0.180993771,-1.896311736,3.446012736,12.535735676,-1.077344311
kimi-version,CE,openai__gpt-5.2,037,C,7.0,4.0,3.403846,19.0,0.065459,0.381429,0.4,0.0,0.0,0.528736,55.0,3.0,18.333333,1.552253478,-0.7609174,-0.078291733,-0.257144132,-1.391913388,-1.621008441,-0.793659679,-0.849663104,-0.571266292,-1.878738396,1.771430906,6.149075968,-0.859820994
